,Position,Driver,Car,Time / Gap,Laps
6,1,Felipe Massa,Ferrari,1:21.778,12
1,2,Fernando Alonso,Renault,+1.319s,15
2,3,Giancarlo Fisichella,Renault,+1.411s,14
37,4,Robert Doornbos,RBR Ferrari,+1.417s,30
36,5,Anthony Davidson,Honda,+1.720s,31
7,6,Ralf Schumacher,Toyota,+1.969s,19
8,7,Jarno Trulli,Toyota,+1.993s,18
5,8,Michael Schumacher,Ferrari,+2.153s,19
16,9,Nick Heidfeld,Sauber BMW,+2.156s,11
17,10,Robert Kubica,Sauber BMW,+2.328s,11
4,11,Pedro de la Rosa,McLaren Mercedes,+2.474s,11
39,12,Markus Winkelhock,MF1 Toyota,+2.603s,28
11,13,Rubens Barrichello,Honda,+2.667s,17
12,14,Jenson Button,Honda,+2.687s,15
18,15,Tiago Monteiro,MF1 Toyota,+2.730s,8
35,16,Alexander Wurz,Williams Cosworth,+2.831s,31
22,17,Takuma Sato,Super Aguri Honda,+2.845s,23
10,18,Nico Rosberg,Williams Cosworth,+3.015s,12
40,19,Neel Jani,STR Cosworth,+3.076s,33
19,20,Christijan Albers,MF1 Toyota,+3.260s,7
21,21,Scott Speed,STR Cosworth,+3.374s,16
9,22,Mark Webber,Williams Cosworth,+3.615s,8
15,23,Christian Klien,RBR Ferrari,+3.869s,14
14,24,David Coulthard,RBR Ferrari,+4.065s,12
3,25,Kimi Räikkönen,McLaren Mercedes,+4.190s,11
20,26,Vitantonio Liuzzi,STR Cosworth,+4.420s,16
23,27,Sakon Yamamoto,Super Aguri Honda,+5.099s,20
