,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:30.904,10
6,2,Nico Rosberg,Mercedes,+0.063s,18
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.584s,6
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.657s,7
5,5,Sebastian Vettel,Ferrari,+1.145s,10
77,6,Valtteri Bottas,Williams Mercedes,+1.832s,15
14,7,Fernando Alonso,McLaren Honda,+1.850s,11
27,8,Nico Hulkenberg,Force India Mercedes,+1.894s,14
7,9,Kimi Räikkönen,Ferrari,+1.929s,13
55,10,Carlos Sainz,Toro Rosso Ferrari,+1.985s,10
21,11,Esteban Gutierrez ,Haas Ferrari,+1.991s,12
22,12,Jenson Button,McLaren Honda,+2.138s,11
8,13,Romain Grosjean,Haas Ferrari,+2.440s,13
11,14,Sergio Perez,Force India Mercedes,+2.457s,13
19,15,Felipe Massa,Williams Mercedes,+2.536s,14
26,16,Daniil Kvyat,Toro Rosso Ferrari,+2.634s,10
12,17,Felipe Nasr,Sauber Ferrari,+2.806s,10
30,18,Jolyon Palmer,Renault,+2.865s,13
20,19,Kevin Magnussen,Renault,+3.145s,10
88,20,Rio Haryanto,MRT Mercedes,+3.567s,14
9,21,Marcus Ericsson,Sauber Ferrari,+3.647s,7
94,22,Pascal Wehrlein,MRT Mercedes,+3.754s,11
