,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:31.660,36
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.391s,30
33,3,Max Verstappen,Red Bull Racing TAG Heuer,+0.626s,36
5,4,Sebastian Vettel,Ferrari,+0.910s,40
7,5,Kimi Räikkönen,Ferrari,+1.076s,38
14,6,Fernando Alonso,McLaren Honda,+1.380s,31
77,7,Valtteri Bottas,Williams Mercedes,+1.833s,38
8,8,Romain Grosjean,Haas Ferrari,+1.954s,32
22,9,Jenson Button,McLaren Honda,+2.103s,20
19,10,Felipe Massa,Williams Mercedes,+2.141s,29
55,11,Carlos Sainz,Toro Rosso Ferrari,+2.180s,27
21,12,Esteban Gutierrez ,Haas Ferrari,+2.340s,32
26,13,Daniil Kvyat,Toro Rosso Ferrari,+2.479s,35
12,14,Felipe Nasr,Sauber Ferrari,+2.494s,25
27,15,Nico Hulkenberg,Force India Mercedes,+2.661s,35
11,16,Sergio Perez,Force India Mercedes,+2.696s,37
94,17,Pascal Wehrlein,MRT Mercedes,+2.889s,40
30,18,Jolyon Palmer,Renault,+2.950s,41
9,19,Marcus Ericsson,Sauber Ferrari,+3.062s,36
20,20,Kevin Magnussen,Renault,+3.299s,41
88,21,Rio Haryanto,MRT Mercedes,+4.181s,36
