,Position,Driver,Car,Time / Gap,Laps
6,1,Juan Pablo Montoya,Williams BMW,1:47.494,12
5,2,Ralf Schumacher,Williams BMW,+0.274s,15
3,3,Mika Hakkinen,McLaren Mercedes,+0.971s,12
4,4,David Coulthard,McLaren Mercedes,+1.204s,13
2,5,Rubens Barrichello,Ferrari,+1.577s,10
7,6,Giancarlo Fisichella,Benetton Renault,+2.017s,12
18,7,Eddie Irvine,Jaguar Cosworth,+2.363s,12
10,8,Jacques Villeneuve,BAR Honda,+2.459s,14
8,9,Jenson Button,Benetton Renault,+2.636s,12
12,10,Jean Alesi,Jordan Honda,+2.991s,13
11,11,Jarno Trulli,Jordan Honda,+3.000s,11
9,12,Olivier Panis,BAR Honda,+3.007s,15
22,13,Heinz-Harald Frentzen,Prost Acer,+3.271s,14
19,14,Pedro de la Rosa,Jaguar Cosworth,+4.773s,9
23,15,Luciano Burti,Prost Acer,+5.246s,16
15,16,Enrique Bernoldi,Arrows Asiatech,+5.412s,15
21,17,Fernando Alonso,Minardi European,+6.052s,14
20,18,Tarso Marques,Minardi European,+6.367s,12
1,19,Michael Schumacher,Ferrari,+9.763s,7
14,20,Jos Verstappen,Arrows Asiatech,+9.983s,7
17,21,Kimi Räikkönen,Sauber Petronas,+11.053s,5
16,22,Nick Heidfeld,Sauber Petronas,+68.322s,3
