,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,2:08.988,7
3,2,Lewis Hamilton,McLaren Mercedes,+0.058s,8
19,3,Jaime Alguersuari,STR Ferrari,+0.943s,16
4,4,Jenson Button,McLaren Mercedes,+1.269s,7
1,5,Sebastian Vettel,Red Bull Racing Renault,+1.414s,9
18,6,Sebastien Buemi,STR Ferrari,+1.592s,15
8,7,Nico Rosberg,Mercedes,+1.849s,12
14,8,Adrian Sutil,Force India Mercedes,+2.449s,13
9,9,Bruno Senna,Renault,+2.676s,14
7,10,Michael Schumacher,Mercedes,+2.679s,10
15,11,Paul di Resta,Force India Mercedes,+2.886s,13
20,12,Heikki Kovalainen,Lotus Renault,+4.048s,15
12,13,Pastor Maldonado,Williams Cosworth,+4.086s,12
16,14,Kamui Kobayashi,Sauber Ferrari,+4.194s,12
10,15,Vitaly Petrov,Renault,+4.302s,15
11,16,Rubens Barrichello,Williams Cosworth,+4.790s,12
17,17,Sergio Perez,Sauber Ferrari,+5.346s,14
21,18,Jarno Trulli,Lotus Renault,+5.694s,11
25,19,Jerome d'Ambrosio,Virgin Cosworth,+8.171s,12
24,20,Timo Glock,Virgin Cosworth,+9.051s,10
22,21,Daniel Ricciardo,HRT Cosworth,+10.013s,12
23,22,Vitantonio Liuzzi,HRT Cosworth,+10.609s,14
6,23,Felipe Massa,Ferrari,+13.466s,7
5,24,Fernando Alonso,Ferrari,,5
