,Position,Driver,Car,Time / Gap,Laps
7,1,Michael Schumacher,Mercedes,1:54.355,13
8,2,Nico Rosberg,Mercedes,+0.474s,15
4,3,Jenson Button,McLaren Mercedes,+8.385s,8
1,4,Sebastian Vettel,Red Bull Racing Renault,+9.397s,10
3,5,Lewis Hamilton,McLaren Mercedes,+9.946s,7
14,6,Adrian Sutil,Force India Mercedes,+10.308s,18
6,7,Felipe Massa,Ferrari,+10.373s,10
11,8,Rubens Barrichello,Williams Cosworth,+11.036s,12
19,9,Jaime Alguersuari,STR Ferrari,+12.228s,16
16,10,Kamui Kobayashi,Sauber Ferrari,+12.531s,15
5,11,Fernando Alonso,Ferrari,+12.700s,12
17,12,Sergio Perez,Sauber Ferrari,+13.126s,15
21,13,Jarno Trulli,Lotus Renault,+13.878s,14
18,14,Sebastien Buemi,STR Ferrari,+13.884s,14
12,15,Pastor Maldonado,Williams Cosworth,+14.563s,10
2,16,Mark Webber,Red Bull Racing Renault,+15.437s,8
24,17,Timo Glock,Virgin Cosworth,+17.923s,13
23,18,Vitantonio Liuzzi,HRT Cosworth,+18.034s,10
25,19,Jerome d'Ambrosio,Virgin Cosworth,+18.417s,13
15,20,Paul di Resta,Force India Mercedes,+18.703s,8
20,21,Karun Chandhok,Lotus Renault,+18.735s,11
10,22,Vitaly Petrov,Renault,+19.246s,10
9,23,Bruno Senna,Renault,+19.985s,7
22,24,Daniel Ricciardo,HRT Cosworth,+20.578s,11
