,Position,Driver,Car,Laps,Time,Points
1,1,Sebastian Vettel,Red Bull Racing Renault,44,1:26:44.893,25
2,2,Mark Webber,Red Bull Racing Renault,44,+3.741s,18
4,3,Jenson Button,McLaren Mercedes,44,+9.669s,15
5,4,Fernando Alonso,Ferrari,44,+13.022s,12
7,5,Michael Schumacher,Mercedes,44,+47.464s,10
8,6,Nico Rosberg,Mercedes,44,+48.674s,8
14,7,Adrian Sutil,Force India Mercedes,44,+59.713s,6
6,8,Felipe Massa,Ferrari,44,+66.076s,4
10,9,Vitaly Petrov,Renault,44,+71.917s,2
12,10,Pastor Maldonado,Williams Cosworth,44,+77.615s,1
15,11,Paul di Resta,Force India Mercedes,44,+83.994s,0
16,12,Kamui Kobayashi,Sauber Ferrari,44,+91.976s,0
9,13,Bruno Senna,Renault,44,+92.985s,0
21,14,Jarno Trulli,Lotus Renault,43,+1 lap,0
20,15,Heikki Kovalainen,Lotus Renault,43,+1 lap,0
11,16,Rubens Barrichello,Williams Cosworth,43,+1 lap,0
25,17,Jerome d'Ambrosio,Virgin Cosworth,43,+1 lap,0
24,18,Timo Glock,Virgin Cosworth,43,+1 lap,0
23,19,Vitantonio Liuzzi,HRT Cosworth,43,+1 lap,0
17,NC,Sergio Perez,Sauber Ferrari,27,DNF,0
22,NC,Daniel Ricciardo,HRT Cosworth,13,DNF,0
3,NC,Lewis Hamilton,McLaren Mercedes,12,DNF,0
18,NC,Sebastien Buemi,STR Ferrari,6,DNF,0
19,NC,Jaime Alguersuari,STR Ferrari,0,DNF,0
