,Position,Driver,Car,Time / Gap,Laps
2,1,Lewis Hamilton,McLaren Mercedes,1:21.880,22
1,2,Fernando Alonso,McLaren Mercedes,+0.388s,21
6,3,Kimi Räikkönen,Ferrari,+0.411s,19
10,4,Robert Kubica,Sauber BMW,+0.566s,21
5,5,Felipe Massa,Ferrari,+0.685s,15
23,6,Anthony Davidson,Super Aguri Honda,+0.785s,21
12,7,Jarno Trulli,Toyota,+0.860s,28
11,8,Ralf Schumacher,Toyota,+0.963s,23
16,9,Nico Rosberg,Williams Toyota,+1.168s,28
7,10,Jenson Button,Honda,+1.234s,22
17,11,Alexander Wurz,Williams Toyota,+1.251s,23
9,12,Nick Heidfeld,Sauber BMW,+1.290s,26
22,13,Takuma Sato,Super Aguri Honda,+1.436s,22
4,14,Heikki Kovalainen,Renault,+1.442s,24
3,15,Giancarlo Fisichella,Renault,+1.517s,21
14,16,David Coulthard,Red Bull Renault,+1.548s,21
15,17,Mark Webber,Red Bull Renault,+1.564s,21
8,18,Rubens Barrichello,Honda,+1.599s,23
20,19,Adrian Sutil,Spyker Ferrari,+2.074s,25
18,20,Vitantonio Liuzzi,STR Ferrari,+2.224s,24
19,21,Scott Speed,STR Ferrari,+2.299s,19
21,22,Christijan Albers,Spyker Ferrari,+2.516s,25
