,Position,Driver,Car,Time / Gap,Laps
2,1,Lewis Hamilton,McLaren Mercedes,1:21.233,13
1,2,Fernando Alonso,McLaren Mercedes,+0.079s,13
10,3,Robert Kubica,Sauber BMW,+0.131s,17
9,4,Nick Heidfeld,Sauber BMW,+0.231s,17
14,5,David Coulthard,Red Bull Renault,+0.323s,12
5,6,Felipe Massa,Ferrari,+0.426s,14
6,7,Kimi Räikkönen,Ferrari,+0.596s,15
23,8,Anthony Davidson,Super Aguri Honda,+0.612s,15
16,9,Nico Rosberg,Williams Toyota,+0.720s,16
4,10,Heikki Kovalainen,Renault,+0.834s,18
3,11,Giancarlo Fisichella,Renault,+0.907s,12
12,12,Jarno Trulli,Toyota,+0.941s,25
8,13,Rubens Barrichello,Honda,+1.041s,15
22,14,Takuma Sato,Super Aguri Honda,+1.062s,21
19,15,Scott Speed,STR Ferrari,+1.081s,16
11,16,Ralf Schumacher,Toyota,+1.337s,21
7,17,Jenson Button,Honda,+1.511s,17
15,18,Mark Webber,Red Bull Renault,+1.526s,13
17,19,Alexander Wurz,Williams Toyota,+1.787s,16
18,20,Vitantonio Liuzzi,STR Ferrari,+2.134s,8
20,21,Adrian Sutil,Spyker Ferrari,+2.351s,22
21,22,Christijan Albers,Spyker Ferrari,+2.584s,22
