,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,McLaren Mercedes,1:21.397,33
3,2,Giancarlo Fisichella,Renault,+0.287s,39
4,3,Heikki Kovalainen,Renault,+0.569s,38
5,4,Felipe Massa,Ferrari,+0.651s,31
2,5,Lewis Hamilton,McLaren Mercedes,+0.791s,37
6,6,Kimi Räikkönen,Ferrari,+0.854s,33
16,7,Nico Rosberg,Williams Toyota,+1.018s,29
9,8,Nick Heidfeld,Sauber BMW,+1.146s,40
15,9,Mark Webber,Red Bull Renault,+1.192s,39
19,10,Scott Speed,STR Ferrari,+1.220s,35
10,11,Robert Kubica,Sauber BMW,+1.313s,43
14,12,David Coulthard,Red Bull Renault,+1.322s,30
7,13,Jenson Button,Honda,+1.411s,39
8,14,Rubens Barrichello,Honda,+1.529s,40
17,15,Alexander Wurz,Williams Toyota,+1.553s,30
18,16,Vitantonio Liuzzi,STR Ferrari,+1.746s,29
11,17,Ralf Schumacher,Toyota,+1.822s,28
12,18,Jarno Trulli,Toyota,+1.910s,42
22,19,Takuma Sato,Super Aguri Honda,+2.096s,40
23,20,Anthony Davidson,Super Aguri Honda,+2.100s,49
20,21,Adrian Sutil,Spyker Ferrari,+2.212s,33
21,22,Christijan Albers,Spyker Ferrari,+2.339s,30
