,Position,Driver,Car,Time
5,1,Felipe Massa,Ferrari,1:21.421
1,2,Fernando Alonso,McLaren Mercedes,1:21.451
6,3,Kimi Räikkönen,Ferrari,1:21.723
2,4,Lewis Hamilton,McLaren Mercedes,1:21.785
10,5,Robert Kubica,Sauber BMW,1:22.253
12,6,Jarno Trulli,Toyota,1:22.324
9,7,Nick Heidfeld,Sauber BMW,1:22.389
4,8,Heikki Kovalainen,Renault,1:22.568
14,9,David Coulthard,Red Bull Renault,1:22.749
3,10,Giancarlo Fisichella,Renault,1:22.881
16,11,Nico Rosberg,Williams Toyota,1:21.968
8,12,Rubens Barrichello,Honda,1:22.097
22,13,Takuma Sato,Super Aguri Honda,1:22.115
7,14,Jenson Button,Honda,1:22.120
23,15,Anthony Davidson,Super Aguri Honda,
18,16,Vitantonio Liuzzi,STR Ferrari,
11,17,Ralf Schumacher,Toyota,1:22.666
17,18,Alexander Wurz,Williams Toyota,1:22.769
15,19,Mark Webber,Red Bull Renault,1:23.398
20,20,Adrian Sutil,Spyker Ferrari,1:23.811
21,21,Christijan Albers,Spyker Ferrari,1:23.990
19,22,Scott Speed,STR Ferrari,
