,Position,Driver,Car,Time / Gap,Laps
3,1,Lewis Hamilton,McLaren Mercedes,1:23.865,18
4,2,Jenson Button,McLaren Mercedes,+0.921s,19
1,3,Sebastian Vettel,Red Bull Racing Renault,+1.366s,25
2,4,Mark Webber,Red Bull Racing Renault,+1.594s,24
14,5,Adrian Sutil,Force India Mercedes,+2.685s,23
10,6,Vitaly Petrov,Renault,+2.760s,20
5,7,Fernando Alonso,Ferrari,+2.782s,20
6,8,Felipe Massa,Ferrari,+2.811s,24
17,9,Sergio Perez,Sauber Ferrari,+2.829s,28
19,10,Jaime Alguersuari,STR Ferrari,+2.831s,15
7,11,Michael Schumacher,Mercedes,+2.834s,21
15,12,Nico Hulkenberg,Force India Mercedes,+2.961s,21
11,13,Rubens Barrichello,Williams Cosworth,+2.971s,25
16,14,Kamui Kobayashi,Sauber Ferrari,+3.131s,29
12,15,Pastor Maldonado,Williams Cosworth,+3.500s,25
9,16,Bruno Senna,Renault,+3.520s,23
18,17,Sebastien Buemi,STR Ferrari,+3.568s,25
8,18,Nico Rosberg,Mercedes,+3.627s,24
20,19,Heikki Kovalainen,Lotus Renault,+5.674s,10
21,20,Karun Chandhok,Lotus Renault,+6.283s,19
22,21,Daniel Ricciardo,HRT Cosworth,+6.744s,27
23,22,Vitantonio Liuzzi,HRT Cosworth,+6.754s,24
24,23,Timo Glock,Virgin Cosworth,+7.187s,12
25,24,Jerome d'Ambrosio,Virgin Cosworth,+8.034s,22
