,Position,Driver,Car,Laps,Time,Points
1,1,Sebastian Vettel,Red Bull Racing Renault,53,1:20:46.172,25
4,2,Jenson Button,McLaren Mercedes,53,+9.590s,18
5,3,Fernando Alonso,Ferrari,53,+16.909s,15
3,4,Lewis Hamilton,McLaren Mercedes,53,+17.417s,12
7,5,Michael Schumacher,Mercedes,53,+32.677s,10
6,6,Felipe Massa,Ferrari,53,+42.993s,8
19,7,Jaime Alguersuari,STR Ferrari,52,+1 lap,6
15,8,Paul di Resta,Force India Mercedes,52,+1 lap,4
9,9,Bruno Senna,Renault,52,+1 lap,2
18,10,Sebastien Buemi,STR Ferrari,52,+1 lap,1
12,11,Pastor Maldonado,Williams Cosworth,52,+1 lap,0
11,12,Rubens Barrichello,Williams Cosworth,52,+1 lap,0
20,13,Heikki Kovalainen,Lotus Renault,51,+2 laps,0
21,14,Jarno Trulli,Lotus Renault,51,+2 laps,0
24,15,Timo Glock,Virgin Cosworth,51,+2 laps,0
22,NC,Daniel Ricciardo,HRT Cosworth,39,+14 laps,0
17,NC,Sergio Perez,Sauber Ferrari,32,DNF,0
16,NC,Kamui Kobayashi,Sauber Ferrari,21,DNF,0
14,NC,Adrian Sutil,Force India Mercedes,9,DNF,0
2,NC,Mark Webber,Red Bull Racing Renault,4,DNF,0
25,NC,Jerome d'Ambrosio,Virgin Cosworth,1,DNF,0
10,NC,Vitaly Petrov,Renault,0,DNF,0
8,NC,Nico Rosberg,Mercedes,0,DNF,0
23,NC,Vitantonio Liuzzi,HRT Cosworth,0,DNF,0
