,Position,Driver,Car,Laps,Time,Points
2,1,Johnny Herbert,Benetton Renault,53,1:18:27.916,10
8,2,Mika Hakkinen,McLaren Mercedes,53,+17.779s,6
30,3,Heinz-Harald Frentzen,Sauber Ford,53,+24.321s,4
7,4,Mark Blundell,McLaren Mercedes,53,+28.223s,3
4,5,Mika Salo,Tyrrell Yamaha,52,+1 lap,2
29,6,Jean-Christophe Boullion,Sauber Ford,52,+1 lap,1
9,7,Massimiliano Papis,Footwork Hart,52,+1 lap,0
10,8,Taki Inoue,Footwork Hart,52,+1 lap,0
21,9,Pedro Diniz,Forti Ford,50,+3 laps,0
3,10,Ukyo Katayama,Tyrrell Yamaha,47,+6 laps,0
27,NC,Jean Alesi,Ferrari,45,DNF,0
14,NC,Rubens Barrichello,Jordan Peugeot,43,DNF,0
15,NC,Eddie Irvine,Jordan Peugeot,40,DNF,0
28,NC,Gerhard Berger,Ferrari,32,DNF,0
24,NC,Luca Badoer,Minardi Ford,26,DNF,0
1,NC,Michael Schumacher,Benetton Renault,23,DNF,0
5,NC,Damon Hill,Williams Renault,23,DNF,0
26,NC,Olivier Panis,Ligier Mugen Honda,20,DNF,0
6,NC,David Coulthard,Williams Renault,13,DNF,0
25,NC,Martin Brundle,Ligier Mugen Honda,10,DNF,0
16,NC,Giovanni Lavaggi,Pacific Ilmor,6,DNF,0
23,NC,Pedro Lamy,Minardi Ford,0,DNF,0
