,Position,Driver,Car,Time / Gap,Laps
27,1,Jean Alesi,Ferrari,1:25.133,19
6,2,David Coulthard,Williams Renault,+0.002s,21
28,3,Gerhard Berger,Ferrari,+0.088s,20
1,4,Michael Schumacher,Benetton Renault,+0.786s,19
8,5,Mika Hakkinen,McLaren Mercedes,+1.053s,21
5,6,Damon Hill,Williams Renault,+1.089s,22
2,7,Johnny Herbert,Benetton Renault,+1.254s,22
15,8,Eddie Irvine,Jordan Peugeot,+1.372s,20
14,9,Rubens Barrichello,Jordan Peugeot,+1.447s,22
7,10,Mark Blundell,McLaren Mercedes,+1.659s,19
30,11,Heinz-Harald Frentzen,Sauber Ford,+1.923s,20
26,12,Olivier Panis,Ligier Mugen Honda,+2.632s,15
25,13,Martin Brundle,Ligier Mugen Honda,+2.688s,23
4,14,Mika Salo,Tyrrell Yamaha,+3.338s,23
9,15,Massimiliano Papis,Footwork Hart,+3.420s,15
3,16,Ukyo Katayama,Tyrrell Yamaha,+4.258s,23
24,17,Luca Badoer,Minardi Ford,+4.951s,22
10,18,Taki Inoue,Footwork Hart,+5.135s,18
17,19,Andrea Montermini,Pacific Ilmor,+5.649s,11
29,20,Jean-Christophe Boullion,Sauber Ford,+5.840s,10
22,21,Roberto Moreno,Forti Ford,+5.959s,14
23,22,Pedro Lamy,Minardi Ford,+6.072s,14
21,23,Pedro Diniz,Forti Ford,+6.754s,22
16,24,Giovanni Lavaggi,Pacific Ilmor,+7.447s,15
