,Position,Driver,Car,Time / Gap,Laps
27,1,Jean Alesi,Ferrari,1:30.218,14
2,2,Johnny Herbert,Benetton Renault,+0.810s,18
6,3,David Coulthard,Williams Renault,+0.906s,22
1,4,Michael Schumacher,Benetton Renault,+1.005s,14
14,5,Rubens Barrichello,Jordan Peugeot,+1.526s,19
7,6,Mark Blundell,McLaren Mercedes,+1.721s,15
5,7,Damon Hill,Williams Renault,+2.033s,21
30,8,Heinz-Harald Frentzen,Sauber Ford,+2.162s,18
28,9,Gerhard Berger,Ferrari,+2.793s,15
8,10,Mika Hakkinen,McLaren Mercedes,+3.269s,13
15,11,Eddie Irvine,Jordan Peugeot,+3.894s,17
25,12,Martin Brundle,Ligier Mugen Honda,+4.742s,20
4,13,Mika Salo,Tyrrell Yamaha,+4.772s,23
26,14,Olivier Panis,Ligier Mugen Honda,+5.050s,16
9,15,Massimiliano Papis,Footwork Hart,+5.076s,18
23,16,Pedro Lamy,Minardi Ford,+5.970s,23
3,17,Ukyo Katayama,Tyrrell Yamaha,+6.754s,23
24,18,Luca Badoer,Minardi Ford,+7.141s,18
21,19,Pedro Diniz,Forti Ford,+7.632s,14
17,20,Andrea Montermini,Pacific Ilmor,+8.583s,10
22,21,Roberto Moreno,Forti Ford,+10.280s,13
29,22,Jean-Christophe Boullion,Sauber Ford,+10.769s,10
10,23,Taki Inoue,Footwork Hart,+13.144s,14
