,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Benetton Renault,45,1:22:56.043,10
6,2,David Coulthard,Williams Renault,45,+5.988s,6
28,3,Gerhard Berger,Ferrari,45,+68.097s,4
2,4,Johnny Herbert,Benetton Renault,45,+83.436s,3
29,5,Jean-Christophe Boullion,Sauber Ford,44,+1 lap,2
25,6,Aguri Suzuki,Ligier Mugen Honda,44,+1 lap,1
3,7,Ukyo Katayama,Tyrrell Yamaha,44,+1 lap,0
17,8,Andrea Montermini,Pacific Ilmor,42,+3 laps,0
15,9,Eddie Irvine,Jordan Peugeot,41,DNF,0
8,NC,Mika Hakkinen,McLaren Mercedes,33,DNF,0
30,NC,Heinz-Harald Frentzen,Sauber Ford,32,DNF,0
24,NC,Luca Badoer,Minardi Ford,28,DNF,0
16,NC,Giovanni Lavaggi,Pacific Ilmor,27,DNF,0
22,NC,Roberto Moreno,Forti Ford,27,DNF,0
14,NC,Rubens Barrichello,Jordan Peugeot,20,DNF,0
7,NC,Mark Blundell,McLaren Mercedes,17,DNF,0
26,NC,Olivier Panis,Ligier Mugen Honda,13,DNF,0
27,NC,Jean Alesi,Ferrari,12,DNF,0
23,NC,Pierluigi Martini,Minardi Ford,11,DNF,0
10,NC,Taki Inoue,Footwork Hart,9,DNF,0
21,NC,Pedro Diniz,Forti Ford,8,DNF,0
5,NC,Damon Hill,Williams Renault,1,DNF,0
4,NC,Mika Salo,Tyrrell Yamaha,0,DNF,0
9,NC,Massimiliano Papis,Footwork Hart,0,DNF,0
