,Position,Driver,Car,Time / Gap,Laps
6,1,David Coulthard,Williams Renault,1:44.689,21
5,2,Damon Hill,Williams Renault,+0.865s,23
14,3,Rubens Barrichello,Jordan Peugeot,+1.612s,19
15,4,Eddie Irvine,Jordan Peugeot,+1.631s,14
8,5,Mika Hakkinen,McLaren Mercedes,+1.949s,4
1,6,Michael Schumacher,Benetton Renault,+2.270s,17
27,7,Jean Alesi,Ferrari,+2.343s,17
7,8,Mark Blundell,McLaren Mercedes,+2.715s,16
2,9,Johnny Herbert,Benetton Renault,+2.742s,20
26,10,Olivier Panis,Ligier Mugen Honda,+3.069s,23
29,11,Jean-Christophe Boullion,Sauber Ford,+3.727s,23
30,12,Heinz-Harald Frentzen,Sauber Ford,+4.091s,16
4,13,Mika Salo,Tyrrell Yamaha,+4.414s,22
9,14,Massimiliano Papis,Footwork Hart,+4.529s,15
3,15,Ukyo Katayama,Tyrrell Yamaha,+4.540s,22
28,16,Gerhard Berger,Ferrari,+4.597s,5
24,17,Luca Badoer,Minardi Ford,+5.926s,23
23,18,Pierluigi Martini,Minardi Ford,+6.168s,17
10,19,Taki Inoue,Footwork Hart,+6.978s,11
17,20,Andrea Montermini,Pacific Ilmor,+8.379s,12
22,21,Roberto Moreno,Forti Ford,+8.413s,15
21,22,Pedro Diniz,Forti Ford,+9.119s,23
16,23,Giovanni Lavaggi,Pacific Ilmor,+15.559s,8
