,Position,Driver,Car,Time / Gap,Laps
27,1,Jean Alesi,Ferrari,1:54.130,17
1,2,Michael Schumacher,Benetton Renault,+5.374s,18
5,3,Damon Hill,Williams Renault,+6.344s,15
6,4,David Coulthard,Williams Renault,+6.649s,16
24,5,Luca Badoer,Minardi Ford,+6.898s,18
28,6,Gerhard Berger,Ferrari,+7.043s,15
2,7,Johnny Herbert,Benetton Renault,+7.586s,16
29,8,Jean-Christophe Boullion,Sauber Ford,+8.212s,15
30,9,Heinz-Harald Frentzen,Sauber Ford,+8.232s,12
26,10,Olivier Panis,Ligier Mugen Honda,+8.772s,21
4,11,Mika Salo,Tyrrell Yamaha,+9.249s,20
14,12,Rubens Barrichello,Jordan Peugeot,+9.501s,18
3,13,Ukyo Katayama,Tyrrell Yamaha,+9.686s,19
9,14,Massimiliano Papis,Footwork Hart,+10.732s,12
23,15,Pierluigi Martini,Minardi Ford,+10.956s,16
15,16,Eddie Irvine,Jordan Peugeot,+11.064s,6
8,17,Mika Hakkinen,McLaren Mercedes,+11.915s,14
10,18,Taki Inoue,Footwork Hart,+13.790s,12
7,19,Mark Blundell,McLaren Mercedes,+14.305s,13
22,20,Roberto Moreno,Forti Ford,+14.483s,19
16,21,Giovanni Lavaggi,Pacific Ilmor,+18.487s,9
25,22,Aguri Suzuki,Ligier Mugen Honda,+19.308s,9
21,23,Pedro Diniz,Forti Ford,+25.671s,10
17,24,Andrea Montermini,Pacific Ilmor,+998.339s,1
