,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:12.078,21
3,2,Mika Hakkinen,McLaren Mercedes,+0.252s,30
16,3,Nick Heidfeld,Sauber Petronas,+0.329s,27
5,4,Ralf Schumacher,Williams BMW,+0.376s,26
2,5,Rubens Barrichello,Ferrari,+0.385s,29
6,6,Juan Pablo Montoya,Williams BMW,+0.590s,23
7,7,Giancarlo Fisichella,Benetton Renault,+0.594s,31
4,8,David Coulthard,McLaren Mercedes,+0.646s,29
8,9,Jenson Button,Benetton Renault,+0.877s,22
17,10,Kimi Räikkönen,Sauber Petronas,+1.108s,21
11,11,Jarno Trulli,Jordan Honda,+1.127s,29
9,12,Olivier Panis,BAR Honda,+1.443s,30
12,13,Jean Alesi,Jordan Honda,+1.597s,33
19,14,Pedro de la Rosa,Jaguar Cosworth,+1.675s,33
22,15,Heinz-Harald Frentzen,Prost Acer,+1.792s,25
15,16,Enrique Bernoldi,Arrows Asiatech,+1.900s,24
18,17,Eddie Irvine,Jaguar Cosworth,+1.974s,39
23,18,Tomas Enge,Prost Acer,+2.127s,31
10,19,Jacques Villeneuve,BAR Honda,+2.268s,25
21,20,Fernando Alonso,Minardi European,+2.789s,32
14,21,Jos Verstappen,Arrows Asiatech,+2.824s,34
20,22,Alex Yoong,Minardi European,+3.526s,29
