,Position,Driver,Car,Time / Gap,Laps
3,1,Mika Hakkinen,McLaren Mercedes,1:13.387,30
1,2,Michael Schumacher,Ferrari,+0.165s,43
2,3,Rubens Barrichello,Ferrari,+0.197s,44
4,4,David Coulthard,McLaren Mercedes,+0.269s,41
18,5,Eddie Irvine,Jaguar Cosworth,+0.419s,52
16,6,Nick Heidfeld,Sauber Petronas,+0.440s,48
22,7,Heinz-Harald Frentzen,Prost Acer,+0.471s,37
19,8,Pedro de la Rosa,Jaguar Cosworth,+0.530s,50
5,9,Ralf Schumacher,Williams BMW,+0.532s,42
6,10,Juan Pablo Montoya,Williams BMW,+0.596s,45
17,11,Kimi Räikkönen,Sauber Petronas,+0.640s,45
12,12,Jean Alesi,Jordan Honda,+0.670s,33
8,13,Jenson Button,Benetton Renault,+0.799s,47
11,14,Jarno Trulli,Jordan Honda,+0.828s,38
9,15,Olivier Panis,BAR Honda,+0.981s,52
23,16,Tomas Enge,Prost Acer,+1.380s,40
7,17,Giancarlo Fisichella,Benetton Renault,+1.524s,21
10,18,Jacques Villeneuve,BAR Honda,+1.612s,33
21,19,Fernando Alonso,Minardi European,+1.744s,48
15,20,Enrique Bernoldi,Arrows Asiatech,+2.062s,48
14,21,Jos Verstappen,Arrows Asiatech,+2.160s,26
20,22,Alex Yoong,Minardi European,+2.931s,47
