,Position,Driver,Car,Laps,Time,Points
3,1,Mika Hakkinen,McLaren Mercedes,73,1:32:42.840,10
1,2,Michael Schumacher,Ferrari,73,+11.046s,6
4,3,David Coulthard,McLaren Mercedes,73,+12.043s,4
11,4,Jarno Trulli,Jordan Honda,73,+57.423s,3
18,5,Eddie Irvine,Jaguar Cosworth,73,+72.434s,2
16,6,Nick Heidfeld,Sauber Petronas,73,+72.996s,1
12,7,Jean Alesi,Jordan Honda,72,+1 lap,0
7,8,Giancarlo Fisichella,Benetton Renault,72,+1 lap,0
8,9,Jenson Button,Benetton Renault,72,+1 lap,0
22,10,Heinz-Harald Frentzen,Prost Acer,72,+1 lap,0
9,11,Olivier Panis,BAR Honda,72,+1 lap,0
19,12,Pedro de la Rosa,Jaguar Cosworth,72,+1 lap,0
15,13,Enrique Bernoldi,Arrows Asiatech,72,+1 lap,0
23,14,Tomas Enge,Prost Acer,72,+1 lap,0
2,15,Rubens Barrichello,Ferrari,71,DNF,0
10,NC,Jacques Villeneuve,BAR Honda,45,DNF,0
14,NC,Jos Verstappen,Arrows Asiatech,44,DNF,0
6,NC,Juan Pablo Montoya,Williams BMW,38,DNF,0
20,NC,Alex Yoong,Minardi European,38,DNF,0
5,NC,Ralf Schumacher,Williams BMW,36,DNF,0
21,NC,Fernando Alonso,Minardi European,36,DNF,0
17,NC,Kimi Räikkönen,Sauber Petronas,2,DNF,0
