,Position,Driver,Car,Time / Gap,Laps
7,1,Mika Hakkinen,McLaren Mercedes,1:24.051,23
5,2,Damon Hill,Williams Renault,+0.127s,30
4,3,Gerhard Berger,Benetton Renault,+0.721s,29
1,4,Michael Schumacher,Ferrari,+0.734s,24
6,5,Jacques Villeneuve,Williams Renault,+0.743s,20
3,6,Jean Alesi,Benetton Renault,+0.941s,27
8,7,David Coulthard,McLaren Mercedes,+1.074s,23
2,8,Eddie Irvine,Ferrari,+1.449s,19
12,9,Martin Brundle,Jordan Peugeot,+1.590s,28
11,10,Rubens Barrichello,Jordan Peugeot,+1.689s,23
15,11,Heinz-Harald Frentzen,Sauber Ford,+1.903s,28
10,12,Pedro Diniz,Ligier Mugen Honda,+1.964s,30
14,13,Johnny Herbert,Sauber Ford,+1.973s,28
9,14,Olivier Panis,Ligier Mugen Honda,+2.055s,28
19,15,Mika Salo,Tyrrell Yamaha,+3.009s,29
17,16,Jos Verstappen,Footwork Hart,+3.307s,17
18,17,Ukyo Katayama,Tyrrell Yamaha,+3.377s,30
20,18,Pedro Lamy,Minardi Ford,+4.613s,29
16,19,Ricardo Rosset,Footwork Hart,+4.920s,26
21,20,Giovanni Lavaggi,Minardi Ford,+5.493s,30
