,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:12.974,18
4,2,Kimi Räikkönen,McLaren Mercedes,+0.021s,23
3,3,David Coulthard,McLaren Mercedes,+0.275s,20
2,4,Rubens Barrichello,Ferrari,+0.529s,20
15,5,Jenson Button,Renault,+0.579s,30
6,6,Juan Pablo Montoya,Williams BMW,+0.659s,32
5,7,Ralf Schumacher,Williams BMW,+0.754s,32
16,8,Eddie Irvine,Jaguar Cosworth,+1.044s,24
7,9,Nick Heidfeld,Sauber Petronas,+1.134s,27
14,10,Jarno Trulli,Renault,+1.187s,35
17,11,Pedro de la Rosa,Jaguar Cosworth,+1.237s,33
8,12,Felipe Massa,Sauber Petronas,+1.237s,24
10,13,Takuma Sato,Jordan Honda,+1.529s,34
12,14,Olivier Panis,BAR Honda,+1.583s,21
9,15,Giancarlo Fisichella,Jordan Honda,+1.975s,19
11,16,Jacques Villeneuve,BAR Honda,+2.062s,26
24,17,Mika Salo,Toyota,+2.542s,27
25,18,Allan McNish,Toyota,+2.676s,28
23,19,Mark Webber,Minardi Asiatech,+2.823s,21
22,20,Alex Yoong,Minardi Asiatech,+4.233s,42
21,21,Enrique Bernoldi,Arrows Cosworth,,1
20,22,Heinz-Harald Frentzen,Arrows Cosworth,,1
