,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,72,1:32:09.837,10
4,2,Kimi Räikkönen,McLaren Mercedes,72,+1.105s,6
3,3,David Coulthard,McLaren Mercedes,72,+31.976s,4
6,4,Juan Pablo Montoya,Williams BMW,72,+40.676s,3
5,5,Ralf Schumacher,Williams BMW,72,+41.773s,2
15,6,Jenson Button,Renault,71,+1 lap,1
7,7,Nick Heidfeld,Sauber Petronas,71,+1 lap,0
23,8,Mark Webber,Minardi Asiatech,71,+1 lap,0
17,9,Pedro de la Rosa,Jaguar Cosworth,70,+2 laps,0
22,10,Alex Yoong,Minardi Asiatech,68,+4 laps,0
25,11,Allan McNish,Toyota,65,DNF,0
16,NC,Eddie Irvine,Jaguar Cosworth,52,DNF,0
14,NC,Jarno Trulli,Renault,49,DNF,0
8,NC,Felipe Massa,Sauber Petronas,48,DNF,0
24,NC,Mika Salo,Toyota,48,DNF,0
11,NC,Jacques Villeneuve,BAR Honda,35,DNF,0
12,NC,Olivier Panis,BAR Honda,29,DNF,0
10,NC,Takuma Sato,Jordan Honda,23,DNF,0
2,NC,Rubens Barrichello,Ferrari,,DNS,0
