,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,McLaren Mercedes,1:16.550,37
5,2,Felipe Massa,Ferrari,+0.540s,34
2,3,Lewis Hamilton,McLaren Mercedes,+0.757s,36
6,4,Kimi Räikkönen,Ferrari,+0.965s,37
9,5,Nick Heidfeld,Sauber BMW,+1.277s,42
16,6,Nico Rosberg,Williams Toyota,+1.442s,25
8,7,Rubens Barrichello,Honda,+1.558s,38
3,8,Giancarlo Fisichella,Renault,+1.580s,40
15,9,Mark Webber,Red Bull Renault,+1.631s,40
22,10,Takuma Sato,Super Aguri Honda,+1.759s,38
14,11,David Coulthard,Red Bull Renault,+1.766s,40
10,12,Robert Kubica,Sauber BMW,+1.849s,29
7,13,Jenson Button,Honda,+1.924s,36
18,14,Vitantonio Liuzzi,STR Ferrari,+1.943s,33
23,15,Anthony Davidson,Super Aguri Honda,+1.995s,35
19,16,Scott Speed,STR Ferrari,+2.052s,37
17,17,Alexander Wurz,Williams Toyota,+2.321s,25
12,18,Jarno Trulli,Toyota,+2.345s,16
11,19,Ralf Schumacher,Toyota,+2.781s,16
21,20,Christijan Albers,Spyker Ferrari,+2.903s,38
20,21,Adrian Sutil,Spyker Ferrari,+3.112s,25
4,22,Heikki Kovalainen,Renault,+3.969s,13
