,Position,Driver,Car,Laps,Time,Points
2,1,Lewis Hamilton,McLaren Mercedes,70,1:44:11.292,10
9,2,Nick Heidfeld,Sauber BMW,70,+4.343s,8
17,3,Alexander Wurz,Williams Toyota,70,+5.325s,6
4,4,Heikki Kovalainen,Renault,70,+6.729s,5
6,5,Kimi Räikkönen,Ferrari,70,+13.007s,4
22,6,Takuma Sato,Super Aguri Honda,70,+16.698s,3
1,7,Fernando Alonso,McLaren Mercedes,70,+21.936s,2
11,8,Ralf Schumacher,Toyota,70,+22.888s,1
15,9,Mark Webber,Red Bull Renault,70,+22.960s,0
16,10,Nico Rosberg,Williams Toyota,70,+23.984s,0
23,11,Anthony Davidson,Super Aguri Honda,70,+24.318s,0
8,12,Rubens Barrichello,Honda,70,+30.439s,0
12,NC,Jarno Trulli,Toyota,58,DNF,0
18,NC,Vitantonio Liuzzi,STR Ferrari,54,DNF,0
21,NC,Christijan Albers,Spyker Ferrari,47,DNF,0
14,NC,David Coulthard,Red Bull Renault,36,DNF,0
10,NC,Robert Kubica,Sauber BMW,26,DNF,0
20,NC,Adrian Sutil,Spyker Ferrari,21,DNF,0
19,NC,Scott Speed,STR Ferrari,8,DNF,0
7,NC,Jenson Button,Honda,0,DNF,0
