,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,McLaren Mercedes,1:17.759,17
2,2,Lewis Hamilton,McLaren Mercedes,+0.208s,20
6,3,Kimi Räikkönen,Ferrari,+0.377s,21
5,4,Felipe Massa,Ferrari,+0.408s,21
15,5,Mark Webber,Red Bull Renault,+0.542s,21
3,6,Giancarlo Fisichella,Renault,+0.861s,24
9,7,Nick Heidfeld,Sauber BMW,+0.875s,20
11,8,Ralf Schumacher,Toyota,+0.893s,32
14,9,David Coulthard,Red Bull Renault,+0.958s,24
23,10,Anthony Davidson,Super Aguri Honda,+1.137s,16
22,11,Takuma Sato,Super Aguri Honda,+1.139s,20
12,12,Jarno Trulli,Toyota,+1.166s,25
7,13,Jenson Button,Honda,+1.173s,24
4,14,Heikki Kovalainen,Renault,+1.238s,26
17,15,Alexander Wurz,Williams Toyota,+1.430s,22
19,16,Scott Speed,STR Ferrari,+1.475s,29
38,17,Kazuki Nakajima,Williams Toyota,+1.514s,30
8,18,Rubens Barrichello,Honda,+2.178s,18
18,19,Vitantonio Liuzzi,STR Ferrari,+2.572s,12
21,20,Christijan Albers,Spyker Ferrari,+3.492s,17
20,21,Adrian Sutil,Spyker Ferrari,+3.871s,25
10,22,Robert Kubica,Sauber BMW,,2
