,Position,Driver,Car,Time / Gap,Laps
4,1,Gerhard Berger,Benetton Renault,1:46.145,20
8,2,David Coulthard,McLaren Mercedes,+0.039s,23
2,3,Eddie Irvine,Ferrari,+0.053s,30
3,4,Jean Alesi,Benetton Renault,+0.149s,22
7,5,Mika Hakkinen,McLaren Mercedes,+0.239s,23
12,6,Martin Brundle,Jordan Peugeot,+0.342s,28
1,7,Michael Schumacher,Ferrari,+0.814s,20
5,8,Damon Hill,Williams Renault,+0.853s,27
11,9,Rubens Barrichello,Jordan Peugeot,+0.965s,25
10,10,Pedro Diniz,Ligier Mugen Honda,+1.389s,29
6,11,Jacques Villeneuve,Williams Renault,+1.441s,30
9,12,Olivier Panis,Ligier Mugen Honda,+1.523s,17
15,13,Heinz-Harald Frentzen,Sauber Ford,+2.012s,26
14,14,Johnny Herbert,Sauber Ford,+3.075s,30
19,15,Mika Salo,Tyrrell Yamaha,+3.098s,24
17,16,Jos Verstappen,Footwork Hart,+3.484s,27
18,17,Ukyo Katayama,Tyrrell Yamaha,+3.698s,30
20,18,Pedro Lamy,Minardi Ford,+4.670s,30
16,19,Ricardo Rosset,Footwork Hart,+4.727s,30
21,20,Giovanni Lavaggi,Minardi Ford,+8.540s,13
