,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:23.787,14
1,2,Fernando Alonso,Renault,+0.281s,15
2,3,Giancarlo Fisichella,Renault,+0.590s,21
6,4,Felipe Massa,Ferrari,+0.596s,17
3,5,Kimi Räikkönen,McLaren Mercedes,+0.839s,12
7,6,Ralf Schumacher,Toyota,+0.880s,21
12,7,Jenson Button,Honda,+1.063s,23
17,8,Jacques Villeneuve,Sauber BMW,+1.129s,13
15,9,Christian Klien,RBR Ferrari,+1.197s,13
20,10,Vitantonio Liuzzi,STR Cosworth,+1.207s,15
11,11,Rubens Barrichello,Honda,+1.254s,20
9,12,Mark Webber,Williams Cosworth,+1.418s,14
14,13,David Coulthard,RBR Ferrari,+1.788s,15
21,14,Scott Speed,STR Cosworth,+1.875s,19
16,15,Nick Heidfeld,Sauber BMW,+1.914s,9
19,16,Christijan Albers,MF1 Toyota,+2.016s,22
8,17,Jarno Trulli,Toyota,+2.019s,15
18,18,Tiago Monteiro,MF1 Toyota,+2.689s,18
10,19,Nico Rosberg,Williams Cosworth,+3.232s,11
22,20,Takuma Sato,Super Aguri Honda,+4.480s,18
23,21,Yuji Ide,Super Aguri Honda,+5.543s,20
4,22,Juan Pablo Montoya,McLaren Mercedes,,1
