,Position,Driver,Car,Time / Gap,Laps
4,1,David Coulthard,McLaren Mercedes,1:15.220,37
12,2,Jarno Trulli,Jordan Honda,+1.004s,42
1,3,Michael Schumacher,Ferrari,+1.378s,37
6,4,Juan Pablo Montoya,Williams BMW,+1.631s,43
3,5,Mika Hakkinen,McLaren Mercedes,+1.662s,39
5,6,Ralf Schumacher,Williams BMW,+1.709s,22
2,7,Rubens Barrichello,Ferrari,+1.774s,23
11,8,Heinz-Harald Frentzen,Jordan Honda,+1.852s,36
16,9,Nick Heidfeld,Sauber Petronas,+1.882s,41
18,10,Eddie Irvine,Jaguar Cosworth,+2.075s,35
19,11,Luciano Burti,Jaguar Cosworth,+2.210s,47
9,12,Olivier Panis,BAR Honda,+2.212s,40
10,13,Jacques Villeneuve,BAR Honda,+2.235s,40
22,14,Jean Alesi,Prost Acer,+2.298s,43
17,15,Kimi Räikkönen,Sauber Petronas,+2.492s,38
14,16,Jos Verstappen,Arrows Asiatech,+2.572s,32
7,17,Giancarlo Fisichella,Benetton Renault,+2.876s,33
21,18,Fernando Alonso,Minardi European,+3.002s,40
15,19,Enrique Bernoldi,Arrows Asiatech,+3.013s,38
23,20,Gaston Mazzacane,Prost Acer,+3.049s,40
20,21,Tarso Marques,Minardi European,+3.785s,35
8,22,Jenson Button,Benetton Renault,+4.365s,24
