,Position,Driver,Car,Time / Gap,Laps
6,1,Juan Pablo Montoya,Williams BMW,1:13.963,30
3,2,Mika Hakkinen,McLaren Mercedes,+0.145s,29
4,3,David Coulthard,McLaren Mercedes,+0.219s,28
5,4,Ralf Schumacher,Williams BMW,+0.319s,33
1,5,Michael Schumacher,Ferrari,+0.689s,27
11,6,Heinz-Harald Frentzen,Jordan Honda,+0.874s,31
2,7,Rubens Barrichello,Ferrari,+0.932s,27
17,8,Kimi Räikkönen,Sauber Petronas,+1.068s,23
9,9,Olivier Panis,BAR Honda,+1.076s,29
16,10,Nick Heidfeld,Sauber Petronas,+1.133s,28
12,11,Jarno Trulli,Jordan Honda,+1.200s,12
18,12,Eddie Irvine,Jaguar Cosworth,+1.446s,31
19,13,Luciano Burti,Jaguar Cosworth,+1.507s,33
22,14,Jean Alesi,Prost Acer,+1.772s,28
14,15,Jos Verstappen,Arrows Asiatech,+2.009s,36
10,16,Jacques Villeneuve,BAR Honda,+2.172s,16
15,17,Enrique Bernoldi,Arrows Asiatech,+2.197s,31
23,18,Gaston Mazzacane,Prost Acer,+2.384s,30
8,19,Jenson Button,Benetton Renault,+2.448s,28
7,20,Giancarlo Fisichella,Benetton Renault,+2.476s,24
21,21,Fernando Alonso,Minardi European,+2.639s,32
20,22,Tarso Marques,Minardi European,+4.249s,16
