,Position,Driver,Car,Time / Gap,Laps
6,1,Jacques Villeneuve,Williams Renault,1:21.037,29
5,2,Damon Hill,Williams Renault,+0.113s,30
1,3,Michael Schumacher,Ferrari,+0.428s,20
7,4,Mika Hakkinen,McLaren Mercedes,+0.482s,25
3,5,Jean Alesi,Benetton Renault,+0.548s,30
2,6,Eddie Irvine,Ferrari,+0.603s,27
4,7,Gerhard Berger,Benetton Renault,+0.630s,29
8,8,David Coulthard,McLaren Mercedes,+0.783s,29
11,9,Rubens Barrichello,Jordan Peugeot,+0.793s,27
12,10,Martin Brundle,Jordan Peugeot,+0.923s,29
9,11,Olivier Panis,Ligier Mugen Honda,+1.201s,27
15,12,Heinz-Harald Frentzen,Sauber Ford,+1.380s,30
18,13,Ukyo Katayama,Tyrrell Yamaha,+1.948s,23
19,14,Mika Salo,Tyrrell Yamaha,+2.156s,26
17,15,Jos Verstappen,Footwork Hart,+2.187s,29
14,16,Johnny Herbert,Sauber Ford,+2.314s,28
21,17,Giancarlo Fisichella,Minardi Ford,+3.285s,30
10,18,Pedro Diniz,Ligier Mugen Honda,+3.432s,13
22,19,Luca Badoer,Forti Ford,+3.990s,28
16,20,Ricardo Rosset,Footwork Hart,+4.058s,27
23,21,Andrea Montermini,Forti Ford,+4.124s,27
20,22,Pedro Lamy,Minardi Ford,+4.432s,10
