,Position,Driver,Car,Laps,Time,Points
5,1,Damon Hill,Williams Renault,69,1:36:03.465,10
6,2,Jacques Villeneuve,Williams Renault,69,+4.183s,6
3,3,Jean Alesi,Benetton Renault,69,+54.656s,4
8,4,David Coulthard,McLaren Mercedes,69,+63.673s,3
7,5,Mika Hakkinen,McLaren Mercedes,68,+1 lap,2
12,6,Martin Brundle,Jordan Peugeot,68,+1 lap,1
14,7,Johnny Herbert,Sauber Ford,68,+1 lap,0
21,8,Giancarlo Fisichella,Minardi Ford,67,+2 laps,0
20,NC,Pedro Lamy,Minardi Ford,44,DNF,0
22,NC,Luca Badoer,Forti Ford,44,DNF,0
4,NC,Gerhard Berger,Benetton Renault,42,DNF,0
1,NC,Michael Schumacher,Ferrari,41,DNF,0
9,NC,Olivier Panis,Ligier Mugen Honda,39,DNF,0
19,NC,Mika Salo,Tyrrell Yamaha,39,DNF,0
10,NC,Pedro Diniz,Ligier Mugen Honda,38,DNF,0
11,NC,Rubens Barrichello,Jordan Peugeot,22,DNF,0
23,NC,Andrea Montermini,Forti Ford,22,DNF,0
15,NC,Heinz-Harald Frentzen,Sauber Ford,19,DNF,0
17,NC,Jos Verstappen,Footwork Hart,10,DNF,0
16,NC,Ricardo Rosset,Footwork Hart,6,DNF,0
18,NC,Ukyo Katayama,Tyrrell Yamaha,6,DNF,0
2,NC,Eddie Irvine,Ferrari,1,DNF,0
