,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:44.223,33
6,2,Nico Rosberg,Mercedes,+0.690s,26
11,3,Sergio Perez,Force India Mercedes,+1.113s,37
77,4,Valtteri Bottas,Williams Mercedes,+1.541s,35
27,5,Nico Hulkenberg,Force India Mercedes,+1.697s,37
55,6,Carlos Sainz,Toro Rosso Ferrari,+1.804s,35
33,7,Max Verstappen,Red Bull Racing TAG Heuer,+1.845s,35
5,8,Sebastian Vettel,Ferrari,+1.996s,36
22,9,Jenson Button,McLaren Honda,+2.011s,32
3,10,Daniel Ricciardo,Red Bull Racing TAG Heuer,+2.070s,32
14,11,Fernando Alonso,McLaren Honda,+2.275s,27
8,12,Romain Grosjean,Haas Ferrari,+2.458s,29
7,13,Kimi Räikkönen,Ferrari,+2.471s,32
26,14,Daniil Kvyat,Toro Rosso Ferrari,+2.521s,35
21,15,Esteban Gutierrez ,Haas Ferrari,+2.607s,26
19,16,Felipe Massa,Williams Mercedes,+2.837s,28
20,17,Kevin Magnussen,Renault,+3.106s,38
88,18,Rio Haryanto,MRT Mercedes,+3.264s,33
9,19,Marcus Ericsson,Sauber Ferrari,+3.549s,22
30,20,Jolyon Palmer,Renault,+3.571s,35
94,21,Pascal Wehrlein,MRT Mercedes,+3.795s,36
12,22,Felipe Nasr,Sauber Ferrari,+3.858s,38
