,Position,Driver,Car,Time / Gap,Laps
9,1,Nico Rosberg,Mercedes,1:24.781,14
10,2,Lewis Hamilton,Mercedes,+0.449s,13
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.606s,17
5,4,Jenson Button,McLaren Mercedes,+0.610s,25
3,5,Fernando Alonso,Ferrari,+0.812s,13
2,6,Mark Webber,Red Bull Racing Renault,+1.016s,17
6,7,Sergio Perez,McLaren Mercedes,+1.165s,15
19,8,Daniil Kvyat,STR Ferrari,+1.283s,17
7,9,Heikki Kovalainen,Lotus Renault,+1.352s,31
11,10,Nico Hulkenberg,Sauber Ferrari,+1.451s,17
4,11,Felipe Massa,Ferrari,+1.467s,15
12,12,Esteban Gutierrez ,Sauber Ferrari,+1.545s,28
8,13,Romain Grosjean,Lotus Renault,+1.789s,28
18,14,Jean-Eric Vergne,STR Ferrari,+1.812s,22
15,15,Adrian Sutil,Force India Mercedes,+2.334s,25
17,16,Valtteri Bottas,Williams Renault,+2.488s,23
16,17,Pastor Maldonado,Williams Renault,+2.577s,23
14,18,James Calado,Force India Mercedes,+2.655s,9
21,19,Giedo van der Garde,Caterham Renault,+3.326s,18
20,20,Charles Pic,Caterham Renault,+3.418s,17
22,21,Jules Bianchi,Marussia Cosworth,+5.223s,24
23,22,Rodolfo Gonzalez ,Marussia Cosworth,+7.865s,19
