,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:27.891,5
8,2,Romain Grosjean,Lotus Renault,+0.304s,5
7,3,Heikki Kovalainen,Lotus Renault,+0.704s,6
17,4,Valtteri Bottas,Williams Renault,+0.709s,12
11,5,Nico Hulkenberg,Sauber Ferrari,+0.939s,15
18,6,Jean-Eric Vergne,STR Ferrari,+1.030s,5
12,7,Esteban Gutierrez ,Sauber Ferrari,+1.324s,21
16,8,Pastor Maldonado,Williams Renault,+1.795s,10
14,9,Paul di Resta,Force India Mercedes,+1.845s,6
15,10,Adrian Sutil,Force India Mercedes,+2.022s,8
10,11,Lewis Hamilton,Mercedes,+2.089s,8
19,12,Daniel Ricciardo,STR Ferrari,+2.097s,9
22,13,Jules Bianchi,Marussia Cosworth,+2.744s,9
20,14,Charles Pic,Caterham Renault,+2.946s,14
23,15,Max Chilton,Marussia Cosworth,+3.081s,10
21,16,Giedo van der Garde,Caterham Renault,+3.263s,14
1,17,Sebastian Vettel,Red Bull Racing Renault,+3.966s,4
6,18,Sergio Perez,McLaren Mercedes,+4.840s,4
9,19,Nico Rosberg,Mercedes,,4
3,20,Fernando Alonso,Ferrari,,2
5,21,Jenson Button,McLaren Mercedes,,1
4,22,Felipe Massa,Ferrari,,2
