,Position,Driver,Car,Time / Gap,Laps
1,1,Mika Hakkinen,McLaren Mercedes,1:18.881,26
2,2,David Coulthard,McLaren Mercedes,+0.471s,24
3,3,Michael Schumacher,Ferrari,+0.740s,28
4,4,Eddie Irvine,Ferrari,+0.891s,24
9,5,Giancarlo Fisichella,Benetton Playlife,+1.428s,32
16,6,Rubens Barrichello,Stewart Ford,+1.457s,28
19,7,Jarno Trulli,Prost Peugeot,+1.478s,36
8,8,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.550s,32
18,9,Olivier Panis,Prost Peugeot,+1.681s,34
6,10,Ralf Schumacher,Williams Supertec,+1.790s,38
10,11,Alexander Wurz,Benetton Playlife,+1.898s,37
11,12,Jean Alesi,Sauber Petronas,+1.943s,25
17,13,Johnny Herbert,Stewart Ford,+2.053s,24
23,14,Ricardo Zonta,BAR Supertec,+2.128s,28
12,15,Pedro Diniz,Sauber Petronas,+2.235s,39
5,16,Alessandro Zanardi,Williams Supertec,+2.892s,19
21,17,Marc Gene,Minardi Ford,+3.016s,29
15,18,Toranosuke Takagi,Arrows,+3.474s,36
14,19,Pedro de la Rosa,Arrows,+3.613s,26
20,20,Stephane Sarrazin,Minardi Ford,+3.697s,38
7,21,Damon Hill,Jordan Mugen Honda,+13.348s,17
22,22,Jacques Villeneuve,BAR Supertec,+17.687s,11
