,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:17.035,15
1,2,Mika Hakkinen,McLaren Mercedes,+0.211s,14
8,3,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.927s,25
16,4,Rubens Barrichello,Stewart Ford,+0.944s,18
3,5,Michael Schumacher,Ferrari,+1.075s,22
11,6,Jean Alesi,Sauber Petronas,+1.348s,22
7,7,Damon Hill,Jordan Mugen Honda,+1.380s,26
6,8,Ralf Schumacher,Williams Supertec,+1.445s,20
17,9,Johnny Herbert,Stewart Ford,+1.570s,15
9,10,Giancarlo Fisichella,Benetton Playlife,+1.600s,18
4,11,Eddie Irvine,Ferrari,+1.647s,23
12,12,Pedro Diniz,Sauber Petronas,+1.703s,23
10,13,Alexander Wurz,Benetton Playlife,+1.861s,25
5,14,Alessandro Zanardi,Williams Supertec,+1.895s,23
19,15,Jarno Trulli,Prost Peugeot,+2.002s,24
22,16,Jacques Villeneuve,BAR Supertec,+2.424s,18
18,17,Olivier Panis,Prost Peugeot,+2.543s,21
23,18,Ricardo Zonta,BAR Supertec,+2.627s,13
20,19,Stephane Sarrazin,Minardi Ford,+2.949s,21
15,20,Toranosuke Takagi,Arrows,+2.973s,22
14,21,Pedro de la Rosa,Arrows,+3.260s,22
21,22,Marc Gene,Minardi Ford,+3.998s,12
