,Position,Driver,Car,Time / Gap,Laps
7,1,Kimi Räikkönen,Ferrari,1:12.935,41
44,2,Lewis Hamilton,Mercedes,+0.215s,41
5,3,Sebastian Vettel,Ferrari,+0.265s,41
77,4,Valtteri Bottas,Mercedes,+0.375s,42
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.453s,25
19,6,Felipe Massa,Williams Mercedes,+1.128s,38
14,7,Fernando Alonso,McLaren Honda,+1.310s,19
31,8,Esteban Ocon,Force India Mercedes,+1.364s,46
26,9,Daniil Kvyat,Toro Rosso,+1.526s,38
11,10,Sergio Perez,Force India Mercedes,+1.566s,41
8,11,Romain Grosjean,Haas Ferrari,+1.631s,33
27,12,Nico Hulkenberg,Renault,+1.669s,38
55,13,Carlos Sainz,Toro Rosso,+1.686s,43
20,14,Kevin Magnussen,Haas Ferrari,+1.741s,35
3,15,Daniel Ricciardo,Red Bull Racing TAG Heuer,+2.137s,8
30,16,Jolyon Palmer,Renault,+2.192s,40
18,17,Lance Stroll,Williams Mercedes,+2.305s,40
9,18,Marcus Ericsson,Sauber Ferrari,+2.676s,31
2,19,Stoffel Vandoorne,McLaren Honda,+2.689s,20
94,20,Pascal Wehrlein,Sauber Ferrari,+3.373s,31
