,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:12.572,20
7,2,Kimi Räikkönen,Ferrari,+0.292s,19
44,3,Lewis Hamilton,Mercedes,+0.354s,22
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.393s,22
77,5,Valtteri Bottas,Mercedes,+0.638s,24
27,6,Nico Hulkenberg,Renault,+0.921s,20
19,7,Felipe Massa,Williams Mercedes,+0.955s,22
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.973s,35
31,9,Esteban Ocon,Force India Mercedes,+1.063s,26
55,10,Carlos Sainz,Toro Rosso,+1.095s,22
26,11,Daniil Kvyat,Toro Rosso,+1.216s,23
14,12,Fernando Alonso,McLaren Honda,+1.313s,18
11,13,Sergio Perez,Force India Mercedes,+1.384s,27
8,14,Romain Grosjean,Haas Ferrari,+1.422s,19
30,15,Jolyon Palmer,Renault,+1.530s,22
2,16,Stoffel Vandoorne,McLaren Honda,+1.656s,22
20,17,Kevin Magnussen,Haas Ferrari,+1.820s,18
18,18,Lance Stroll,Williams Mercedes,+1.837s,25
9,19,Marcus Ericsson,Sauber Ferrari,+2.311s,25
94,20,Pascal Wehrlein,Sauber Ferrari,+2.393s,25
