,Position,Driver,Car,Time / Gap,Laps
8,1,Romain Grosjean,Lotus Renault,1:26.929,14
3,2,Fernando Alonso,Ferrari,+0.071s,7
4,3,Felipe Massa,Ferrari,+0.312s,10
14,4,Paul di Resta,Force India Mercedes,+0.604s,9
7,5,Kimi Räikkönen,Lotus Renault,+0.696s,12
19,6,Daniel Ricciardo,STR Ferrari,+0.920s,19
18,7,Jean-Eric Vergne,STR Ferrari,+0.931s,16
15,8,Adrian Sutil,Force India Mercedes,+1.140s,15
11,9,Nico Hulkenberg,Sauber Ferrari,+1.324s,18
12,10,Esteban Gutierrez ,Sauber Ferrari,+1.324s,20
9,11,Nico Rosberg,Mercedes,+1.557s,13
1,12,Sebastian Vettel,Red Bull Racing Renault,+2.879s,9
2,13,Mark Webber,Red Bull Racing Renault,+3.144s,16
22,14,Jules Bianchi,Marussia Cosworth,+3.459s,17
21,15,Giedo van der Garde,Caterham Renault,+3.669s,20
20,16,Charles Pic,Caterham Renault,+4.030s,19
5,17,Jenson Button,McLaren Mercedes,+6.307s,7
6,18,Sergio Perez,McLaren Mercedes,+6.598s,8
16,19,Pastor Maldonado,Williams Renault,+12.303s,13
17,20,Valtteri Bottas,Williams Renault,+12.850s,13
23,21,Max Chilton,Marussia Cosworth,+15.943s,13
10,22,Lewis Hamilton,Mercedes,+20.317s,9
