,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:25.908,33
2,2,Mark Webber,Red Bull Racing Renault,+0.264s,31
9,3,Nico Rosberg,Mercedes,+0.414s,26
7,4,Kimi Räikkönen,Lotus Renault,+0.453s,38
8,5,Romain Grosjean,Lotus Renault,+0.772s,32
3,6,Fernando Alonso,Ferrari,+0.840s,35
10,7,Lewis Hamilton,Mercedes,+0.864s,28
4,8,Felipe Massa,Ferrari,+0.947s,32
15,9,Adrian Sutil,Force India Mercedes,+1.527s,35
11,10,Nico Hulkenberg,Sauber Ferrari,+2.279s,34
5,11,Jenson Button,McLaren Mercedes,+2.386s,30
14,12,Paul di Resta,Force India Mercedes,+2.403s,37
6,13,Sergio Perez,McLaren Mercedes,+2.658s,33
19,14,Daniel Ricciardo,STR Ferrari,+2.719s,31
12,15,Esteban Gutierrez ,Sauber Ferrari,+2.864s,33
16,16,Pastor Maldonado,Williams Renault,+2.944s,36
18,17,Jean-Eric Vergne,STR Ferrari,+3.060s,36
17,18,Valtteri Bottas,Williams Renault,+3.478s,39
22,19,Jules Bianchi,Marussia Cosworth,+3.788s,32
20,20,Charles Pic,Caterham Renault,+4.257s,37
23,21,Max Chilton,Marussia Cosworth,+4.692s,36
21,22,Giedo van der Garde,Caterham Renault,+6.542s,11
