,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:27.211,16
4,2,Felipe Massa,Ferrari,+0.078s,17
3,3,Fernando Alonso,Ferrari,+0.336s,16
10,4,Lewis Hamilton,Mercedes,+0.341s,18
2,5,Mark Webber,Red Bull Racing Renault,+0.457s,18
7,6,Kimi Räikkönen,Lotus Renault,+0.666s,17
9,7,Nico Rosberg,Mercedes,+0.802s,17
15,8,Adrian Sutil,Force India Mercedes,+1.215s,19
5,9,Jenson Button,McLaren Mercedes,+1.229s,19
8,10,Romain Grosjean,Lotus Renault,+1.309s,15
6,11,Sergio Perez,McLaren Mercedes,+1.386s,19
11,12,Nico Hulkenberg,Sauber Ferrari,+1.575s,19
14,13,Paul di Resta,Force India Mercedes,+1.699s,18
16,14,Pastor Maldonado,Williams Renault,+2.232s,20
17,15,Valtteri Bottas,Williams Renault,+2.717s,19
12,16,Esteban Gutierrez ,Sauber Ferrari,+2.992s,17
18,17,Jean-Eric Vergne,STR Ferrari,+3.518s,17
19,18,Daniel Ricciardo,STR Ferrari,+3.758s,19
22,19,Jules Bianchi,Marussia Cosworth,+4.052s,24
23,20,Max Chilton,Marussia Cosworth,+4.965s,23
20,21,Charles Pic,Caterham Renault,+5.063s,21
21,22,Giedo van der Garde,Caterham Renault,+5.177s,18
