,Position,Driver,Car,Laps,Time,Points
6,1,Nelson Piquet,Williams Honda,44,1:21:25.091,9
2,2,Stefan Johansson,McLaren TAG,44,+99.591s,6
12,3,Ayrton Senna,Lotus Honda,43,+1 lap,4
4,4,Philippe Streiff,Tyrrell Ford,43,+1 lap,3
3,5,Jonathan  Palmer,Tyrrell Ford,43,+1 lap,2
30,6,Philippe Alliot,Lola Ford,42,+2 laps,1
1,NC,Alain Prost,McLaren TAG,39,DNF,0
9,NC,Martin Brundle,Zakspeed,34,+10 laps,0
26,NC,Piercarlo Ghinzani,Ligier Megatron,32,DNF,0
23,NC,Adrian Campos,Minardi Motori Moderni,28,DNF,0
20,NC,Thierry Boutsen,Benetton Ford,26,DNF,0
5,NC,Nigel Mansell,Williams Honda,25,DNF,0
24,NC,Alessandro Nannini,Minardi Motori Moderni,25,DNF,0
17,NC,Derek Warwick,Arrows Megatron,23,DNF,0
10,NC,Christian Danner,Zakspeed,21,DNF,0
28,NC,Gerhard Berger,Ferrari,19,DNF,0
19,NC,Teo Fabi,Benetton Ford,18,DNF,0
21,NC,Alex Caffi,Osella Alfa Romeo,17,DNF,0
8,NC,Andrea de Cesaris,Brabham BMW,12,DNF,0
27,NC,Michele Alboreto,Ferrari,10,DNF,0
14,NC,Pascal Fabre,AGS Ford,10,DNF,0
18,NC,Eddie  Cheever,Arrows Megatron,9,DNF,0
11,NC,Satoru Nakajima,Lotus Honda,9,DNF,0
16,NC,Ivan Capelli,March Ford,7,DNF,0
25,NC,Rene Arnoux,Ligier Megatron,6,DNF,0
7,NC,Riccardo Patrese,Brabham BMW,5,DNF,0
