,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:38.315,25
14,2,Fernando Alonso,Ferrari,+0.141s,28
6,3,Nico Rosberg,Mercedes,+0.411s,30
3,4,Daniel Ricciardo,Red Bull Racing Renault,+0.496s,30
1,5,Sebastian Vettel,Red Bull Racing Renault,+0.700s,31
19,6,Felipe Massa,Williams Mercedes,+0.803s,25
7,7,Kimi Räikkönen,Ferrari,+0.968s,25
22,8,Jenson Button,McLaren Mercedes,+1.176s,29
8,9,Romain Grosjean,Lotus Renault,+1.222s,36
26,10,Daniil Kvyat,STR Renault,+1.333s,26
27,11,Nico Hulkenberg,Force India Mercedes,+1.421s,30
20,12,Kevin Magnussen,McLaren Mercedes,+1.429s,29
25,13,Jean-Eric Vergne,STR Renault,+1.444s,28
77,14,Valtteri Bottas,Williams Mercedes,+1.515s,25
11,15,Sergio Perez,Force India Mercedes,+1.809s,32
21,16,Esteban Gutierrez ,Sauber Ferrari,+2.044s,32
99,17,Adrian Sutil,Sauber Ferrari,+2.080s,30
13,18,Pastor Maldonado,Lotus Renault,+2.140s,12
17,19,Jules Bianchi,Marussia Ferrari,+4.012s,27
4,20,Max Chilton,Marussia Ferrari,+5.158s,30
10,21,Kamui Kobayashi,Caterham Renault,+5.215s,32
9,22,Marcus Ericsson,Caterham Renault,+5.364s,32
