,Position,Driver,Car,Laps,Time,Points
6,1,Ludovico Scarfiotti,Ferrari,68,1:47:14.800,9
4,2,Mike  Parkes ,Ferrari,68,+5.800s,6
12,3,Denny Hulme,Brabham Repco,68,+6.100s,4
16,4,Jochen Rindt,Cooper Maserati,67,+1 lap,3
42,5,Mike Spence,Lotus BRM,67,+1 lap,2
40,6,Bob Anderson,Brabham Climax,66,+2 laps,1
48,7,Bob Bondurant,BRM,65,+3 laps,0
24,8,Peter  Arundell ,Lotus BRM,63,DNF,0
20,9,Giacomo Russo,Lotus Climax,63,+5 laps,0
44,NC,Giancarlo Baghetti,Ferrari,59,+9 laps,0
22,NC,Jim Clark,Lotus BRM,58,DNF,0
36,NC,Jo Siffert,Cooper Maserati,46,DNF,0
2,NC,Lorenzo Bandini,Ferrari,33,DNF,0
14,NC,John Surtees,Cooper Maserati,31,DNF,0
18,NC,Richie Ginther,Honda,16,DNF,0
30,NC,Dan Gurney,Eagle Weslake,7,DNF,0
10,NC,Jack Brabham,Brabham Repco,7,DNF,0
28,NC,Jackie Stewart,BRM,5,DNF,0
38,NC,Jo Bonnier,Cooper Maserati,3,DNF,0
26,NC,Graham Hill,BRM,0,DNF,0
