,Position,Driver,Car,Time / Gap,Laps
6,1,Nick Heidfeld,Sauber BMW,1:45.388,17
9,2,Jarno Trulli,Toyota,+0.074s,18
20,3,Adrian Sutil,Force India Mercedes,+0.289s,20
8,4,Romain Grosjean,Renault,+0.490s,18
10,5,Timo Glock,Toyota,+0.520s,18
5,6,Robert Kubica,Sauber BMW,+0.599s,18
16,7,Nico Rosberg,Williams Toyota,+0.652s,19
21,8,Giancarlo Fisichella,Force India Mercedes,+0.726s,21
1,9,Lewis Hamilton,McLaren Mercedes,+0.913s,17
22,10,Jenson Button,Brawn Mercedes,+1.018s,20
4,11,Kimi Räikkönen,Ferrari,+1.021s,19
12,12,Sebastien Buemi,STR Ferrari,+1.029s,19
2,13,Heikki Kovalainen,McLaren Mercedes,+1.074s,17
15,14,Sebastian Vettel,RBR Renault,+1.359s,14
11,15,Jaime Alguersuari,STR Ferrari,+1.426s,22
23,16,Rubens Barrichello,Brawn Mercedes,+1.427s,19
7,17,Fernando Alonso,Renault,+1.538s,14
3,18,Luca Badoer,Ferrari,+1.667s,20
17,19,Kazuki Nakajima,Williams Toyota,+1.690s,19
14,20,Mark Webber,RBR Renault,,3
