,Position,Driver,Car,Time / Gap,Laps
6,1,Juan Pablo Montoya,Williams BMW,1:36.556,24
4,2,Kimi Räikkönen,McLaren Mercedes,+0.092s,26
5,3,Ralf Schumacher,Williams BMW,+0.133s,26
2,4,Rubens Barrichello,Ferrari,+0.354s,17
3,5,David Coulthard,McLaren Mercedes,+0.420s,23
1,6,Michael Schumacher,Ferrari,+0.489s,14
15,7,Jenson Button,Renault,+1.053s,18
9,8,Giancarlo Fisichella,Jordan Honda,+1.659s,24
8,9,Felipe Massa,Sauber Petronas,+1.745s,18
7,10,Nick Heidfeld,Sauber Petronas,+1.764s,19
24,11,Mika Salo,Toyota,+1.810s,23
21,12,Enrique Bernoldi,Arrows Cosworth,+1.922s,20
20,13,Heinz-Harald Frentzen,Arrows Cosworth,+2.057s,10
17,14,Pedro de la Rosa,Jaguar Cosworth,+2.178s,29
14,15,Jarno Trulli,Renault,+2.240s,22
10,16,Takuma Sato,Jordan Honda,+2.560s,25
16,17,Eddie Irvine,Jaguar Cosworth,+2.763s,30
25,18,Allan McNish,Toyota,+2.793s,27
11,19,Jacques Villeneuve,BAR Honda,+2.886s,25
12,20,Olivier Panis,BAR Honda,+2.934s,24
23,21,Mark Webber,Minardi Asiatech,+3.504s,24
22,22,Alex Yoong,Minardi Asiatech,+4.100s,26
