,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:37.305,35
2,2,Mark Webber,Red Bull Racing Renault,+0.115s,37
9,3,Nico Rosberg,Mercedes,+0.480s,38
10,4,Lewis Hamilton,Mercedes,+0.653s,38
7,5,Heikki Kovalainen,Lotus Renault,+0.768s,41
12,6,Esteban Gutierrez ,Sauber Ferrari,+0.924s,40
11,7,Nico Hulkenberg,Sauber Ferrari,+0.949s,40
8,8,Romain Grosjean,Lotus Renault,+0.950s,33
5,9,Jenson Button,McLaren Mercedes,+0.964s,34
3,10,Fernando Alonso,Ferrari,+1.156s,33
15,11,Adrian Sutil,Force India Mercedes,+1.414s,31
4,12,Felipe Massa,Ferrari,+1.633s,37
6,13,Sergio Perez,McLaren Mercedes,+1.636s,31
19,14,Daniel Ricciardo,STR Ferrari,+1.941s,28
14,15,Paul di Resta,Force India Mercedes,+2.105s,34
17,16,Valtteri Bottas,Williams Renault,+2.207s,37
18,17,Jean-Eric Vergne,STR Ferrari,+2.274s,36
16,18,Pastor Maldonado,Williams Renault,+2.479s,33
20,19,Charles Pic,Caterham Renault,+3.071s,39
21,20,Giedo van der Garde,Caterham Renault,+3.258s,35
23,21,Max Chilton,Marussia Cosworth,+8.921s,31
22,22,Jules Bianchi,Marussia Cosworth,+9.704s,20
