,Position,Driver,Car,Time
2,1,Jacky Ickx,Ferrari,1:24.140
10,2,Pedro Rodriguez,BRM,1:24.360
4,3,Clay Regazzoni,Ferrari,1:24.390
18,4,Jackie Stewart,Tyrrell Ford,1:24.730
6,5,Ignazio  Giunti ,Ferrari,1:24.740
8,6,Jackie Oliver,BRM,1:24.770
50,7,Jo Siffert,March Ford,1:25.090
44,8,Jack Brabham,Brabham Ford,1:25.390
30,9,Denny Hulme,McLaren Alfa Romeo,1:25.470
14,10,John Surtees,McLaren Ford,1:25.560
20,11,Francois  Cevert ,Tyrrell Ford,1:25.560
34,12,Andrea de Adamich ,McLaren Alfa Romeo,1:25.910
52,13,Ronnie Peterson,March Ford,1:25.930
40,14,Jean-Pierre Beltoise,Matra,1:26.010
42,15,Henri Pescarolo,Matra,1:26.040
32,16,Peter  Gethin ,McLaren Alfa Romeo,1:26.190
46,17,Rolf Stommelen,Brabham Ford,1:26.600
48,18,Chris Amon,March Ford,1:26.670
54,19,Tim   Schenken,De Tomaso Ford,1:26.670
12,20,George Eaton,BRM,1:27.150
