,Position,Driver,Car,Laps,Time,Points
4,1,Clay Regazzoni,Ferrari,68,1:39:06.880,9
18,2,Jackie Stewart,March Ford,68,+5.730s,6
40,3,Jean-Pierre Beltoise,Matra,68,+5.800s,4
30,4,Denny Hulme,McLaren Ford,68,+6.150s,3
46,5,Rolf Stommelen,Brabham Ford,68,+6.410s,2
20,6,Francois  Cevert ,March Ford,68,+63.460s,1
48,7,Chris Amon,March Ford,67,+1 lap,0
34,8,Andrea de Adamich ,McLaren Alfa Romeo,61,+7 laps,0
32,NC,Peter  Gethin ,McLaren Ford,60,+8 laps,0
8,NC,Jackie Oliver,BRM,36,DNF,0
52,NC,Ronnie Peterson,March Ford,35,DNF,0
44,NC,Jack Brabham,Brabham Ford,31,DNF,0
2,NC,Jacky Ickx,Ferrari,25,DNF,0
12,NC,George Eaton,BRM,21,DNF,0
54,NC,Tim   Schenken,De Tomaso Ford,17,DNF,0
42,NC,Henri Pescarolo,Matra,14,DNF,0
6,NC,Ignazio  Giunti ,Ferrari,14,DNF,0
10,NC,Pedro Rodriguez,BRM,12,DNF,0
50,NC,Jo Siffert,March Ford,3,DNF,0
14,NC,John Surtees,Surtees Ford,0,DNF,0
