,Position,Driver,Car,Time
5,1,Nigel Mansell,Williams Honda,1:28.047
28,2,Gerhard Berger,Ferrari,1:28.549
6,3,Nelson Piquet,Williams Honda,1:29.724
1,4,Alain Prost,McLaren TAG,1:30.156
27,5,Michele Alboreto,Ferrari,1:30.310
12,6,Ayrton Senna,Lotus Honda,1:30.387
20,7,Thierry Boutsen,Benetton Ford,1:30.748
2,8,Stefan Johansson,McLaren TAG,1:31.228
17,9,Derek Warwick,Arrows Megatron,1:31.416
7,10,Riccardo Patrese,Brabham BMW,1:31.586
18,11,Eddie  Cheever,Arrows Megatron,1:32.336
19,12,Teo Fabi,Benetton Ford,1:32.452
8,13,Andrea de Cesaris,Brabham BMW,1:32.628
4,14,Philippe Streiff,Tyrrell Ford,1:33.644
30,15,Philippe Alliot,Lola Ford,1:33.777
3,16,Jonathan  Palmer,Tyrrell Ford,1:33.895
11,17,Satoru Nakajima,Lotus Honda,1:34.297
16,18,Ivan Capelli,March Ford,1:34.426
25,19,Rene Arnoux,Ligier Megatron,1:34.518
24,20,Alessandro Nannini,Minardi Motori Moderni,1:34.770
21,21,Alex Caffi,Osella Alfa Romeo,1:35.594
9,22,Martin Brundle,Zakspeed,1:35.754
10,23,Christian Danner,Zakspeed,1:35.930
23,24,Adrian Campos,Minardi Motori Moderni,1:36.067
26,25,Piercarlo Ghinzani,Ligier Megatron,1:36.109
14,26,Pascal Fabre,AGS Ford,1:37.730
