,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:28.965,40
12,2,Jarno Trulli,Jordan Honda,+0.302s,35
1,3,Michael Schumacher,Ferrari,+0.319s,27
4,4,David Coulthard,McLaren Mercedes,+0.359s,37
3,5,Mika Hakkinen,McLaren Mercedes,+0.834s,31
5,6,Ralf Schumacher,Williams BMW,+1.312s,41
16,7,Nick Heidfeld,Sauber Petronas,+1.380s,34
11,8,Heinz-Harald Frentzen,Jordan Honda,+1.837s,31
22,9,Jean Alesi,Prost Acer,+2.124s,23
9,10,Olivier Panis,BAR Honda,+2.201s,42
17,11,Kimi Räikkönen,Sauber Petronas,+2.488s,31
10,12,Jacques Villeneuve,BAR Honda,+2.594s,30
18,13,Eddie Irvine,Jaguar Cosworth,+2.608s,35
14,14,Jos Verstappen,Arrows Asiatech,+2.704s,39
6,15,Juan Pablo Montoya,Williams BMW,+2.756s,37
7,16,Giancarlo Fisichella,Benetton Renault,+3.510s,32
21,17,Fernando Alonso,Minardi European,+3.622s,38
19,18,Luciano Burti,Jaguar Cosworth,+4.046s,27
23,19,Gaston Mazzacane,Prost Acer,+4.188s,31
15,20,Enrique Bernoldi,Arrows Asiatech,+4.238s,27
8,21,Jenson Button,Benetton Renault,+4.438s,26
20,22,Tarso Marques,Minardi European,+7.498s,19
