,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,58,1:38:26.533,10
4,2,David Coulthard,McLaren Mercedes,58,+1.718s,6
2,3,Rubens Barrichello,Ferrari,58,+33.491s,4
16,4,Nick Heidfeld,Sauber Petronas,58,+71.479s,3
11,5,Heinz-Harald Frentzen,Jordan Honda,58,+72.807s,2
17,6,Kimi Räikkönen,Sauber Petronas,58,+84.143s,1
9,7,Olivier Panis,BAR Honda,58,+87.050s,0
19,8,Luciano Burti,Jaguar Cosworth,57,+1 lap,0
22,9,Jean Alesi,Prost Acer,57,+1 lap,0
14,10,Jos Verstappen,Arrows Asiatech,57,+1 lap,0
18,11,Eddie Irvine,Jaguar Cosworth,57,+1 lap,0
21,12,Fernando Alonso,Minardi European,56,+2 laps,0
7,13,Giancarlo Fisichella,Benetton Renault,55,+3 laps,0
8,14,Jenson Button,Benetton Renault,52,DNF,0
6,NC,Juan Pablo Montoya,Williams BMW,40,DNF,0
12,NC,Jarno Trulli,Jordan Honda,38,DNF,0
3,NC,Mika Hakkinen,McLaren Mercedes,25,DNF,0
5,NC,Ralf Schumacher,Williams BMW,4,DNF,0
10,NC,Jacques Villeneuve,BAR Honda,4,DNF,0
20,NC,Tarso Marques,Minardi European,3,DNF,0
15,NC,Enrique Bernoldi,Arrows Asiatech,2,DNF,0
23,NC,Gaston Mazzacane,Prost Acer,0,DNF,0
