,Position,Driver,Car,Time / Gap,Laps
3,1,Jenson Button,McLaren Mercedes,1:16.595,27
4,2,Lewis Hamilton,McLaren Mercedes,+0.498s,22
5,3,Fernando Alonso,Ferrari,+0.775s,21
7,4,Michael Schumacher,Mercedes,+0.787s,20
15,5,Sergio Perez,Sauber Ferrari,+0.818s,28
12,6,Nico Hulkenberg,Force India Mercedes,+1.004s,17
8,7,Nico Rosberg,Mercedes,+1.320s,27
6,8,Felipe Massa,Ferrari,+1.400s,22
18,9,Pastor Maldonado,Williams Renault,+1.425s,20
10,10,Romain Grosjean,Lotus Renault,+1.535s,21
14,11,Kamui Kobayashi,Sauber Ferrari,+1.631s,22
1,12,Sebastian Vettel,Red Bull Racing Renault,+1.744s,21
19,13,Valtteri Bottas,Williams Renault,+1.827s,28
16,14,Daniel Ricciardo,STR Ferrari,+2.114s,30
9,15,Kimi Räikkönen,Lotus Renault,+2.236s,14
11,16,Jules Bianchi,Force India Mercedes,+2.377s,21
17,17,Jean-Eric Vergne,STR Ferrari,+2.444s,34
21,18,Vitaly Petrov,Caterham Renault,+3.079s,24
20,19,Heikki Kovalainen,Caterham Renault,+3.368s,24
2,20,Mark Webber,Red Bull Racing Renault,+3.527s,27
25,21,Charles Pic,Marussia Cosworth,+3.574s,20
24,22,Timo Glock,Marussia Cosworth,+3.944s,18
22,23,Pedro de la Rosa,HRT Cosworth,+4.543s,24
23,24,Dani Clos,HRT Cosworth,+5.145s,27
