,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Ferrari,1:16.014,14
4,2,Lewis Hamilton,McLaren Mercedes,+0.077s,21
15,3,Sergio Perez,Sauber Ferrari,+0.188s,21
9,4,Kimi Räikkönen,Lotus Renault,+0.224s,27
2,5,Mark Webber,Red Bull Racing Renault,+0.433s,19
1,6,Sebastian Vettel,Red Bull Racing Renault,+0.461s,18
18,7,Pastor Maldonado,Williams Renault,+0.650s,18
6,8,Felipe Massa,Ferrari,+0.757s,15
14,9,Kamui Kobayashi,Sauber Ferrari,+0.793s,25
19,10,Bruno Senna,Williams Renault,+0.916s,23
10,11,Romain Grosjean,Lotus Renault,+0.948s,26
12,12,Nico Hulkenberg,Force India Mercedes,+1.019s,26
11,13,Paul di Resta,Force India Mercedes,+1.134s,24
16,14,Daniel Ricciardo,STR Ferrari,+1.224s,25
7,15,Michael Schumacher,Mercedes,+1.252s,22
17,16,Jean-Eric Vergne,STR Ferrari,+1.405s,23
8,17,Nico Rosberg,Mercedes,+1.477s,26
20,18,Heikki Kovalainen,Caterham Renault,+2.352s,21
21,19,Vitaly Petrov,Caterham Renault,+2.804s,23
22,20,Pedro de la Rosa,HRT Cosworth,+3.764s,22
24,21,Timo Glock,Marussia Cosworth,+4.221s,22
25,22,Charles Pic,Marussia Cosworth,+4.304s,9
23,23,Narain Karthikeyan,HRT Cosworth,+4.727s,22
3,24,Jenson Button,McLaren Mercedes,+4.900s,25
