,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:37.219,32
7,2,Kimi Räikkönen,Ferrari,+0.443s,35
3,3,Daniel Ricciardo,Red Bull Racing Renault,+1.092s,24
5,4,Sebastian Vettel,Ferrari,+1.120s,30
6,5,Nico Rosberg,Mercedes,+1.180s,35
26,6,Daniil Kvyat,Red Bull Racing Renault,+1.518s,10
77,7,Valtteri Bottas,Williams Mercedes,+1.631s,27
12,8,Felipe Nasr,Sauber Ferrari,+1.813s,26
8,9,Romain Grosjean,Lotus Mercedes,+1.923s,32
22,10,Jenson Button,McLaren Honda,+2.056s,29
13,11,Pastor Maldonado,Lotus Mercedes,+2.225s,30
14,12,Fernando Alonso,McLaren Honda,+2.524s,27
9,13,Marcus Ericsson,Sauber Ferrari,+2.532s,33
33,14,Max Verstappen,STR Renault,+2.675s,32
55,15,Carlos Sainz,STR Renault,+2.752s,28
27,16,Nico Hulkenberg,Force India Mercedes,+2.932s,28
19,17,Felipe Massa,Williams Mercedes,+3.204s,7
11,18,Sergio Perez,Force India Mercedes,+3.649s,24
98,19,Roberto Merhi,Marussia Ferrari,+5.754s,27
28,20,Will Stevens,Marussia Ferrari,+7.345s,8
