,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:37.615,14
6,2,Nico Rosberg,Mercedes,+0.226s,16
5,3,Sebastian Vettel,Ferrari,+0.698s,17
7,4,Kimi Räikkönen,Ferrari,+0.897s,16
3,5,Daniel Ricciardo,Red Bull Racing Renault,+1.405s,8
26,6,Daniil Kvyat,Red Bull Racing Renault,+1.491s,14
55,7,Carlos Sainz,STR Renault,+1.498s,17
77,8,Valtteri Bottas,Williams Mercedes,+1.628s,15
33,9,Max Verstappen,STR Renault,+1.659s,19
8,10,Romain Grosjean,Lotus Mercedes,+1.790s,14
19,11,Felipe Massa,Williams Mercedes,+1.795s,17
27,12,Nico Hulkenberg,Force India Mercedes,+1.898s,14
9,13,Marcus Ericsson,Sauber Ferrari,+1.944s,18
12,14,Felipe Nasr,Sauber Ferrari,+1.976s,19
22,15,Jenson Button,McLaren Honda,+2.079s,16
13,16,Pastor Maldonado,Lotus Mercedes,+2.151s,16
11,17,Sergio Perez,Force India Mercedes,+2.166s,17
28,18,Will Stevens,Marussia Ferrari,+5.313s,15
98,19,Roberto Merhi,Marussia Ferrari,+7.341s,9
14,20,Fernando Alonso,McLaren Honda,,1
