,Position,Driver,Car,Laps,Time,Points
1,1,Kimi Räikkönen,Ferrari,66,1:38:19.051,10
2,2,Felipe Massa,Ferrari,66,+3.228s,8
22,3,Lewis Hamilton,McLaren Mercedes,66,+4.187s,6
4,4,Robert Kubica,Sauber BMW,66,+5.694s,5
10,5,Mark Webber,Red Bull Renault,66,+35.938s,4
16,6,Jenson Button,Honda,66,+53.010s,3
8,7,Kazuki Nakajima,Williams Toyota,66,+58.244s,2
11,8,Jarno Trulli,Toyota,66,+59.435s,1
3,9,Nick Heidfeld,Sauber BMW,66,+63.073s,0
21,10,Giancarlo Fisichella,Force India Ferrari,65,+1 lap,0
12,11,Timo Glock,Toyota,65,+1 lap,0
9,12,David Coulthard,Red Bull Renault,65,+1 lap,0
18,13,Takuma Sato,Super Aguri Honda,65,+1 lap,0
7,NC,Nico Rosberg,Williams Toyota,41,DNF,0
5,NC,Fernando Alonso,Renault,34,DNF,0
17,NC,Rubens Barrichello,Honda,34,DNF,0
23,NC,Heikki Kovalainen,McLaren Mercedes,21,DNF,0
19,NC,Anthony Davidson,Super Aguri Honda,8,DNF,0
14,NC,Sebastien Bourdais,STR Ferrari,7,DNF,0
6,NC,Nelson Piquet,Renault,6,DNF,0
15,NC,Sebastian Vettel,STR Ferrari,0,DNF,0
20,NC,Adrian Sutil,Force India Ferrari,0,DNF,0
