,Position,Driver,Car,Time / Gap,Laps
1,1,Kimi Räikkönen,Ferrari,1:20.649,17
2,2,Felipe Massa,Ferrari,+0.050s,9
22,3,Lewis Hamilton,McLaren Mercedes,+0.543s,20
4,4,Robert Kubica,Sauber BMW,+0.919s,20
23,5,Heikki Kovalainen,McLaren Mercedes,+1.109s,10
5,6,Fernando Alonso,Renault,+1.284s,18
6,7,Nelson Piquet,Renault,+1.287s,21
9,8,David Coulthard,Red Bull Renault,+1.469s,20
3,9,Nick Heidfeld,Sauber BMW,+1.629s,24
16,10,Jenson Button,Honda,+1.983s,16
12,11,Timo Glock,Toyota,+2.353s,21
7,12,Nico Rosberg,Williams Toyota,+2.354s,25
10,13,Mark Webber,Red Bull Renault,+2.366s,14
11,14,Jarno Trulli,Toyota,+2.492s,15
8,15,Kazuki Nakajima,Williams Toyota,+2.504s,24
20,16,Adrian Sutil,Force India Ferrari,+2.507s,22
21,17,Giancarlo Fisichella,Force India Ferrari,+2.547s,20
17,18,Rubens Barrichello,Honda,+2.704s,14
14,19,Sebastien Bourdais,STR Ferrari,+3.303s,15
15,20,Sebastian Vettel,STR Ferrari,+3.433s,15
18,21,Takuma Sato,Super Aguri Honda,+3.629s,14
19,22,Anthony Davidson,Super Aguri Honda,+4.419s,10
