,Position,Driver,Car,Time / Gap,Laps
1,1,Kimi Räikkönen,Ferrari,1:21.935,38
6,2,Nelson Piquet,Renault,+0.084s,38
5,3,Fernando Alonso,Renault,+0.097s,26
8,4,Kazuki Nakajima,Williams Toyota,+0.237s,35
2,5,Felipe Massa,Ferrari,+0.294s,32
10,6,Mark Webber,Red Bull Renault,+0.303s,36
7,7,Nico Rosberg,Williams Toyota,+0.331s,33
9,8,David Coulthard,Red Bull Renault,+0.354s,30
21,9,Giancarlo Fisichella,Force India Ferrari,+0.448s,38
20,10,Adrian Sutil,Force India Ferrari,+0.613s,38
22,11,Lewis Hamilton,McLaren Mercedes,+0.750s,33
4,12,Robert Kubica,Sauber BMW,+0.853s,38
3,13,Nick Heidfeld,Sauber BMW,+1.195s,40
11,14,Jarno Trulli,Toyota,+1.289s,34
16,15,Jenson Button,Honda,+1.328s,34
23,16,Heikki Kovalainen,McLaren Mercedes,+1.329s,8
17,17,Rubens Barrichello,Honda,+1.480s,31
15,18,Sebastian Vettel,STR Ferrari,+1.726s,35
14,19,Sebastien Bourdais,STR Ferrari,+1.749s,37
12,20,Timo Glock,Toyota,+1.948s,40
18,21,Takuma Sato,Super Aguri Honda,+3.175s,30
19,22,Anthony Davidson,Super Aguri Honda,+3.228s,31
