,Position,Driver,Car,Time / Gap,Laps
3,1,Nick Heidfeld,Sauber BMW,1:21.269,19
9,2,David Coulthard,Red Bull Renault,+0.196s,16
5,3,Fernando Alonso,Renault,+0.330s,16
4,4,Robert Kubica,Sauber BMW,+0.448s,23
11,5,Jarno Trulli,Toyota,+0.502s,21
14,6,Sebastien Bourdais,STR Ferrari,+0.673s,19
6,7,Nelson Piquet,Renault,+0.723s,18
16,8,Jenson Button,Honda,+0.791s,17
2,9,Felipe Massa,Ferrari,+0.806s,16
12,10,Timo Glock,Toyota,+0.812s,23
22,11,Lewis Hamilton,McLaren Mercedes,+0.825s,15
7,12,Nico Rosberg,Williams Toyota,+0.905s,19
1,13,Kimi Räikkönen,Ferrari,+0.907s,18
8,14,Kazuki Nakajima,Williams Toyota,+0.920s,16
23,15,Heikki Kovalainen,McLaren Mercedes,+0.951s,16
15,16,Sebastian Vettel,STR Ferrari,+1.023s,20
17,17,Rubens Barrichello,Honda,+1.081s,17
21,18,Giancarlo Fisichella,Force India Ferrari,+1.197s,22
20,19,Adrian Sutil,Force India Ferrari,+1.420s,21
18,20,Takuma Sato,Super Aguri Honda,+2.457s,16
19,21,Anthony Davidson,Super Aguri Honda,+2.652s,15
10,22,Mark Webber,Red Bull Renault,,2
