,Position,Driver,Car,Time / Gap,Laps
16,1,Rubens Barrichello,Stewart Ford,1:17.232,18
2,2,David Coulthard,McLaren Mercedes,+0.051s,21
1,3,Mika Hakkinen,McLaren Mercedes,+0.154s,21
6,4,Ralf Schumacher,Williams Supertec,+0.264s,14
4,5,Eddie Irvine,Ferrari,+0.288s,19
3,6,Michael Schumacher,Ferrari,+0.466s,20
8,7,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.798s,23
7,8,Damon Hill,Jordan Mugen Honda,+0.938s,20
5,9,Alessandro Zanardi,Williams Supertec,+1.023s,27
23,10,Ricardo Zonta,BAR Supertec,+1.252s,22
17,11,Johnny Herbert,Stewart Ford,+1.284s,13
11,12,Jean Alesi,Sauber Petronas,+1.363s,15
9,13,Giancarlo Fisichella,Benetton Playlife,+1.439s,20
22,14,Jacques Villeneuve,BAR Supertec,+1.545s,20
15,15,Toranosuke Takagi,Arrows,+1.655s,19
19,16,Jarno Trulli,Prost Peugeot,+1.843s,24
12,17,Pedro Diniz,Sauber Petronas,+1.939s,27
14,18,Pedro de la Rosa,Arrows,+1.982s,19
10,19,Alexander Wurz,Benetton Playlife,+2.143s,16
18,20,Olivier Panis,Prost Peugeot,+2.171s,22
20,21,Luca Badoer,Minardi Ford,+3.156s,20
21,22,Marc Gene,Minardi Ford,+3.449s,29
